Alkaline,Cell,Country,Electrolyser,H2_production,Iteration,LCOH,Onshore,PEM,PV,System,Year
1.0,ITA_ITF1,ITA,Alkaline,53151.50902845388,1159,5.2489047213940125,,1.0,2.0408163265306123,PV,2030
1.0,ITA_ITF1,ITA,PEM,56702.739192838206,1160,9.661353601908216,,1.0,2.702702702702703,PV,2030
1.0,ITA_ITF1,ITA,Alkaline,54400.63580826168,1169,4.664058359260782,,1.0,2.127659574468085,Hybrid,2040
1.0,ITA_ITF1,ITA,PEM,61100.89361432859,1170,8.44866678268461,0.229960578186596,1.0,2.726675427069647,Hybrid,2040
1.0,ITA_ITF1,ITA,Alkaline,43237.6407452066,1167,9.304211854885809,1.8867924528301887,1.0,,Onshore,2040
1.0,ITA_ITF1,ITA,PEM,52727.38845313104,1168,14.001449819919488,2.8571428571428585,1.0,,Onshore,2040
1.0,ITA_ITF1,ITA,Alkaline,54400.635808261686,1165,4.664058359260781,,1.0,2.127659574468085,PV,2040
1.0,ITA_ITF1,ITA,PEM,57921.44785907162,1166,8.456698691719371,,1.0,2.857142857142856,PV,2040
1.0,ITA_ITF2,ITA,Alkaline,50593.4624074652,1175,6.589003115769995,,1.0,2.0408163265306087,Hybrid,2020
1.0,ITA_ITF2,ITA,PEM,86835.30390076047,1176,10.654136518086293,1.8518518518518543,1.0,2.006172839506172,Hybrid,2020
1.0,ITA_ITF2,ITA,Alkaline,58118.259553228054,1173,9.06102094621934,2.2727272727272725,1.0,,Onshore,2020
1.0,ITA_ITF2,ITA,PEM,72105.33553355336,1174,13.71759199454632,3.3333333333333317,1.0,,Onshore,2020
1.0,ITA_ITF2,ITA,Alkaline,50593.462407465246,1171,6.589003115769996,,1.0,2.0408163265306123,PV,2020
1.0,ITA_ITF2,ITA,PEM,56338.44634463447,1172,12.174816913796434,,1.0,2.777777777777779,PV,2020
1.0,ITA_ITF2,ITA,Alkaline,53506.15661566153,1181,5.153509700369178,,1.0,1.9999999999999987,Hybrid,2030
1.0,ITA_ITF2,ITA,PEM,84765.50394273877,1182,8.698076909219123,1.5550239234449712,1.0,2.033492822966507,Hybrid,2030
1.0,ITA_ITF2,ITA,Alkaline,60168.31683168317,1179,7.579599092767162,2.17391304347826,1.0,,Onshore,2030
1.0,ITA_ITF2,ITA,PEM,71680.17270477048,1180,11.449572651942958,3.1249999999999996,1.0,,Onshore,2030
1.0,ITA_ITF2,ITA,Alkaline,53506.156615661566,1177,5.1535097003691765,,1.0,2.0000000000000004,PV,2030
1.0,ITA_ITF2,ITA,PEM,57542.717785292036,1178,9.520324650146538,,1.0,2.7027027027027026,PV,2030
1.0,ITA_ITF2,ITA,Alkaline,55374.95451672826,1187,4.581996038954681,,1.0,2.1276595744680837,Hybrid,2040
1.0,ITA_ITF2,ITA,PEM,83102.62860963515,1188,7.910351050252209,1.3888888888888886,1.0,2.1953405017921157,Hybrid,2040
1.0,ITA_ITF2,ITA,Alkaline,61158.51585158517,1185,7.407645457951153,2.2222222222222228,1.0,,Onshore,2040
1.0,ITA_ITF2,ITA,PEM,70376.53765376538,1186,10.862428352838084,3.03030303030303,1.0,,Onshore,2040
1.0,ITA_ITF2,ITA,Alkaline,55374.95451672827,1183,4.581996038954682,,1.0,2.1276595744680855,PV,2040
1.0,ITA_ITF2,ITA,PEM,58141.27662766277,1184,8.33690850421288,,1.0,2.7777777777777786,PV,2040
1.0,ITA_ITF3,ITA,Alkaline,50703.25501937947,1193,6.574735597950931,,1.0,2.040816326530611,Hybrid,2020
1.0,ITA_ITF3,ITA,PEM,85562.75663141995,1194,10.858395678621722,1.8758085381630012,1.0,2.0051746442432075,Hybrid,2020
1.0,ITA_ITF3,ITA,Alkaline,59939.39393939394,1191,9.088013232683803,2.380952380952381,1.0,,Onshore,2020
1.0,ITA_ITF3,ITA,PEM,75794.40979812267,1192,13.575857390813713,3.5714285714285707,1.0,,Onshore,2020
1.0,ITA_ITF3,ITA,Alkaline,50703.25501937949,1189,6.57473559795093,,1.0,2.0408163265306123,PV,2020
1.0,ITA_ITF3,ITA,PEM,56384.284261759516,1190,12.164919504285884,,1.0,2.777777777777777,PV,2020
1.0,ITA_ITF3,ITA,Alkaline,53613.393339333925,1199,5.143201918050655,,1.0,1.999999999999999,Hybrid,2030
1.0,ITA_ITF3,ITA,PEM,83745.0321119069,1200,8.866476482538193,1.58730158730159,1.0,2.035886818495514,Hybrid,2030
1.0,ITA_ITF3,ITA,Alkaline,61935.8890434498,1197,7.612229329928235,2.272727272727273,1.0,,Onshore,2030
1.0,ITA_ITF3,ITA,PEM,75113.24632463246,1198,11.359045488388894,3.3333333333333335,1.0,,Onshore,2030
1.0,ITA_ITF3,ITA,Alkaline,53613.39333933395,1195,5.143201918050655,,1.0,2.0000000000000004,PV,2030
1.0,ITA_ITF3,ITA,PEM,57004.68994267848,1196,9.511053792164036,,1.0,2.631578947368421,PV,2030
1.0,ITA_ITF3,ITA,Alkaline,55496.083650918285,1205,4.571995275373089,,1.0,2.127659574468084,Hybrid,2040
1.0,ITA_ITF3,ITA,PEM,79844.3869075306,1206,8.061932073342199,1.2943432406519624,1.0,2.2051773729626136,Hybrid,2040
1.0,ITA_ITF3,ITA,Alkaline,63011.80583174595,1203,7.437932934763555,2.3255813953488365,1.0,,Onshore,2040
1.0,ITA_ITF3,ITA,PEM,73627.24659562734,1204,10.784560821736848,3.2258064516129057,1.0,,Onshore,2040
1.0,ITA_ITF3,ITA,Alkaline,55496.08365091829,1201,4.57199527537309,,1.0,2.127659574468085,PV,2040
1.0,ITA_ITF3,ITA,PEM,58188.581358135816,1202,8.330131084603295,,1.0,2.777777777777778,PV,2040
1.0,ITA_ITF4,ITA,Alkaline,68820.73476808755,1211,6.460342399845834,0.7984031936127745,1.0,1.7964071856287425,Hybrid,2020
1.0,ITA_ITF4,ITA,PEM,98579.59676564673,1212,9.926306286628204,2.288557213930353,1.0,1.7910447761194044,Hybrid,2020
1.0,ITA_ITF4,ITA,Alkaline,71611.35238523853,1209,7.885096161470538,2.499999999999999,1.0,,Onshore,2020
1.0,ITA_ITF4,ITA,PEM,87946.96433929108,1210,11.69996010740972,3.5714285714285725,1.0,,Onshore,2020
1.0,ITA_ITF4,ITA,Alkaline,51424.54245424543,1207,6.558378068765644,,1.0,2.0833333333333335,PV,2020
1.0,ITA_ITF4,ITA,PEM,56852.560256025616,1208,12.064722792762746,,1.0,2.7777777777777786,PV,2020
1.0,ITA_ITF4,ITA,Alkaline,54362.36888995019,1217,5.131993496542937,,1.0,2.040816326530607,Hybrid,2030
1.0,ITA_ITF4,ITA,PEM,96929.10603060303,1218,8.164282535621812,1.9999999999999996,1.0,1.8400000000000025,Hybrid,2030
1.0,ITA_ITF4,ITA,Alkaline,73842.31280270884,1215,6.613526911502951,2.3809523809523805,1.0,,Onshore,2030
1.0,ITA_ITF4,ITA,PEM,87104.35043504353,1216,9.795335608733003,3.333333333333335,1.0,,Onshore,2030
1.0,ITA_ITF4,ITA,Alkaline,54362.36888995023,1213,5.1319934965429415,,1.0,2.0408163265306123,PV,2030
1.0,ITA_ITF4,ITA,PEM,58059.98978276205,1214,9.435506989152984,,1.0,2.7027027027027013,PV,2030
1.0,ITA_ITF4,ITA,Alkaline,55661.25974299557,1223,4.558428016047492,,1.0,2.127659574468084,Hybrid,2040
1.0,ITA_ITF4,ITA,PEM,94254.07551915909,1224,7.484172801761492,1.7857142857142874,1.0,2.008928571428571,Hybrid,2040
1.0,ITA_ITF4,ITA,Alkaline,75206.58163377314,1221,6.460088060195537,2.439024390243902,1.0,,Onshore,2040
1.0,ITA_ITF4,ITA,PEM,87104.35043504353,1222,9.302710319385124,3.333333333333334,1.0,,Onshore,2040
1.0,ITA_ITF4,ITA,Alkaline,55661.25974299559,1219,4.558428016047491,,1.0,2.127659574468084,PV,2040
1.0,ITA_ITF4,ITA,PEM,58671.842184218425,1220,8.261519681448794,,1.0,2.7777777777777786,PV,2040
1.0,ITA_ITF5,ITA,Alkaline,57781.99524497905,1229,6.600509663692951,0.35353535353535376,1.0,1.9191919191919184,Hybrid,2020
1.0,ITA_ITF5,ITA,PEM,91030.49973364684,1230,10.417032241740491,2.040816326530612,1.0,1.9132653061224492,Hybrid,2020
1.0,ITA_ITF5,ITA,Alkaline,62274.96726945423,1227,8.456228803512461,2.272727272727274,1.0,,Onshore,2020
1.0,ITA_ITF5,ITA,PEM,79074.71781660926,1228,12.751944946659062,3.4482758620689653,1.0,,Onshore,2020
1.0,ITA_ITF5,ITA,Alkaline,50908.08768376837,1225,6.624910505199111,,1.0,2.083333333333333,PV,2020
1.0,ITA_ITF5,ITA,PEM,56053.00113344668,1226,12.236815042651818,,1.0,2.777777777777778,PV,2020
1.0,ITA_ITF5,ITA,Alkaline,53827.07250316866,1235,5.183028903309996,,1.0,2.040816326530609,Hybrid,2030
1.0,ITA_ITF5,ITA,PEM,89153.35384236596,1236,8.529714948650337,1.7543859649122797,1.0,1.9334049409237386,Hybrid,2030
1.0,ITA_ITF5,ITA,Alkaline,64477.04770477049,1233,7.073094107284884,2.1739130434782608,1.0,,Onshore,2030
1.0,ITA_ITF5,ITA,PEM,78450.24825063153,1234,10.662012069412118,3.225806451612904,1.0,,Onshore,2030
1.0,ITA_ITF5,ITA,Alkaline,53827.07250316869,1231,5.183028903309998,,1.0,2.0408163265306123,PV,2030
1.0,ITA_ITF5,ITA,PEM,56675.19778293618,1232,9.566347156539106,,1.0,2.631578947368421,PV,2030
1.0,ITA_ITF5,ITA,Alkaline,55086.00647298773,1241,4.606029996808826,,1.0,2.1276595744680833,Hybrid,2040
1.0,ITA_ITF5,ITA,PEM,87050.53925908894,1242,7.787285276091753,1.5625000000000009,1.0,2.105978260869558,Hybrid,2040
1.0,ITA_ITF5,ITA,Alkaline,64477.04770477048,1239,6.913041280036482,2.1739130434782603,1.0,,Onshore,2040
1.0,ITA_ITF5,ITA,PEM,76951.7608010801,1240,10.120461929059603,3.1249999999999987,1.0,,Onshore,2040
1.0,ITA_ITF5,ITA,Alkaline,55086.00647298773,1237,4.606029996808828,,1.0,2.1276595744680846,PV,2040
1.0,ITA_ITF5,ITA,PEM,57846.69716971698,1238,8.379362778250954,,1.0,2.7777777777777786,PV,2040
1.0,ITA_ITF6,ITA,Alkaline,51328.29882988295,1247,6.421713169074215,,1.0,1.999999999999997,Hybrid,2020
1.0,ITA_ITF6,ITA,PEM,91036.34745742012,1248,10.381535696751767,2.034883720930228,1.0,1.8895348837209358,Hybrid,2020
1.0,ITA_ITF6,ITA,Alkaline,65604.0527129636,1245,8.770703493276065,2.564102564102564,1.0,,Onshore,2020
1.0,ITA_ITF6,ITA,PEM,83360.01869417714,1246,12.895508580699167,3.8461538461538463,1.0,,Onshore,2020
1.0,ITA_ITF6,ITA,Alkaline,51328.298829882995,1243,6.421713169074215,,1.0,2.0,PV,2020
1.0,ITA_ITF6,ITA,PEM,56949.95175193194,1244,11.923137910670196,,1.0,2.702702702702702,PV,2020
1.0,ITA_ITF6,ITA,Alkaline,54909.34293429341,1253,5.021816217537577,,1.0,1.999999999999999,Hybrid,2030
1.0,ITA_ITF6,ITA,PEM,88573.32585043582,1254,8.493314087162325,1.6949152542372912,1.0,1.9473494410385896,Hybrid,2030
1.0,ITA_ITF6,ITA,Alkaline,67593.26908300587,1251,7.358996914459772,2.4390243902439024,1.0,,Onshore,2030
1.0,ITA_ITF6,ITA,PEM,82240.88658865885,1252,10.82632500934798,3.5714285714285703,1.0,,Onshore,2030
1.0,ITA_ITF6,ITA,Alkaline,54909.342934293425,1249,5.021816217537578,,1.0,1.9999999999999998,PV,2030
1.0,ITA_ITF6,ITA,PEM,57630.06300630063,1250,9.3148250814486,,1.0,2.5641025641025634,PV,2030
1.0,ITA_ITF6,ITA,Alkaline,56150.05250525054,1259,4.467961370581365,,1.0,2.0833333333333335,Hybrid,2040
1.0,ITA_ITF6,ITA,PEM,85918.40611749678,1260,7.747003604564765,1.483312731767614,1.0,2.1013597033374554,Hybrid,2040
1.0,ITA_ITF6,ITA,Alkaline,67593.26908300586,1257,7.187704027865107,2.4390243902439024,1.0,,Onshore,2040
1.0,ITA_ITF6,ITA,PEM,80449.33114001056,1258,10.288401161547142,3.4482758620689657,1.0,,Onshore,2040
1.0,ITA_ITF6,ITA,Alkaline,56150.05250525053,1255,4.467961370581365,,1.0,2.083333333333333,PV,2040
1.0,ITA_ITF6,ITA,PEM,58772.35020799379,1256,8.165214030298419,,1.0,2.702702702702703,PV,2040
1.0,ITA_ITG1,ITA,Alkaline,51969.24980959632,1265,6.206706387223269,,1.0,1.923076923076922,Hybrid,2020
1.0,ITA_ITG1,ITA,PEM,86513.3104219513,1266,10.429256322174114,1.818181818181818,1.0,1.8181818181818217,Hybrid,2020
1.0,ITA_ITG1,ITA,Alkaline,59643.094309430926,1263,8.6876023039986,2.222222222222222,1.0,,Onshore,2020
1.0,ITA_ITG1,ITA,PEM,78849.62603403197,1264,13.04983518905083,3.5714285714285716,1.0,,Onshore,2020
1.0,ITA_ITG1,ITA,Alkaline,51969.249809596346,1261,6.206706387223266,,1.0,1.923076923076923,PV,2020
1.0,ITA_ITG1,ITA,PEM,57085.997061244576,1262,11.671957785163448,,1.0,2.5641025641025634,PV,2020
1.0,ITA_ITG1,ITA,Alkaline,55002.66630436627,1271,4.84977591059179,,1.0,1.8867924528301867,Hybrid,2030
1.0,ITA_ITG1,ITA,PEM,84018.30406921287,1272,8.50069261825695,1.4925373134328348,1.0,1.8656716417910448,Hybrid,2030
1.0,ITA_ITG1,ITA,Alkaline,61800.52473332442,1269,7.262638406891263,2.127659574468086,1.0,,Onshore,2030
1.0,ITA_ITG1,ITA,PEM,78109.57095709571,1270,10.923312048201584,3.333333333333333,1.0,,Onshore,2030
1.0,ITA_ITG1,ITA,Alkaline,55002.666304366285,1267,4.849775910591791,,1.0,1.8867924528301883,PV,2030
1.0,ITA_ITG1,ITA,PEM,57862.75822704221,1268,9.10562995522196,,1.0,2.439024390243902,PV,2030
1.0,ITA_ITG1,ITA,Alkaline,56779.56795679566,1277,4.324007338395231,,1.0,1.9999999999999998,Hybrid,2040
1.0,ITA_ITG1,ITA,PEM,80480.82808280826,1278,7.7354870269925335,1.224489795918367,1.0,2.0408163265306105,Hybrid,2040
1.0,ITA_ITG1,ITA,Alkaline,62789.8289828983,1275,7.098797908220664,2.1739130434782608,1.0,,Onshore,2040
1.0,ITA_ITG1,ITA,PEM,76553.75860166662,1276,10.372291913818342,3.2258064516129035,1.0,,Onshore,2040
1.0,ITA_ITG1,ITA,Alkaline,56779.56795679568,1273,4.324007338395229,,1.0,1.9999999999999998,PV,2040
1.0,ITA_ITG1,ITA,PEM,58912.7489672044,1274,7.994404249864431,,1.0,2.564102564102564,PV,2040
1.0,ITA_ITG2,ITA,Alkaline,61151.02562887868,1283,6.372831054397915,0.4487964096287209,1.0,1.8359853121175058,Hybrid,2020
1.0,ITA_ITG2,ITA,PEM,89282.22104617873,1284,10.150692685683488,1.8518518518518563,1.0,1.8004115226337434,Hybrid,2020
1.0,ITA_ITG2,ITA,Alkaline,64860.376037603746,1281,7.988793991082046,2.2222222222222214,1.0,,Onshore,2020
1.0,ITA_ITG2,ITA,PEM,81200.6200620062,1282,12.181102917846204,3.333333333333333,1.0,,Onshore,2020
1.0,ITA_ITG2,ITA,Alkaline,51412.28622862286,1279,6.411222826517122,,1.0,2.0000000000000004,PV,2020
1.0,ITA_ITG2,ITA,PEM,56577.3682631421,1280,11.886313216631757,,1.0,2.6315789473684212,PV,2020
1.0,ITA_ITG2,ITA,Alkaline,54380.68512733621,1289,5.01334252341015,,1.0,1.9607843137254877,Hybrid,2030
1.0,ITA_ITG2,ITA,PEM,88539.93268179278,1290,8.2856530804257,1.639344262295082,1.0,1.821493624772313,Hybrid,2030
1.0,ITA_ITG2,ITA,Alkaline,66199.61371137114,1287,6.675552471884787,2.0833333333333335,1.0,,Onshore,2030
1.0,ITA_ITG2,ITA,PEM,79374.01467419468,1288,10.15360729730793,3.03030303030303,1.0,,Onshore,2030
1.0,ITA_ITG2,ITA,Alkaline,54380.68512733627,1285,5.013342523410149,,1.0,1.9607843137254903,PV,2030
1.0,ITA_ITG2,ITA,PEM,57817.13171317131,1286,9.284687264278073,,1.0,2.5641025641025643,PV,2030
1.0,ITA_ITG2,ITA,Alkaline,56232.4294929493,1295,4.461416203370656,,1.0,2.0833333333333326,Hybrid,2040
1.0,ITA_ITG2,ITA,PEM,86281.807905724,1296,7.5654459453995795,1.4492753623188388,1.0,1.981662230109436,Hybrid,2040
1.0,ITA_ITG2,ITA,Alkaline,67234.15745829904,1293,6.525481936788158,2.127659574468085,1.0,,Onshore,2040
1.0,ITA_ITG2,ITA,PEM,77988.298829883,1294,9.62936175694741,2.941176470588236,1.0,,Onshore,2040
1.0,ITA_ITG2,ITA,Alkaline,56232.42949294929,1291,4.461416203370657,,1.0,2.083333333333333,PV,2040
1.0,ITA_ITG2,ITA,PEM,58953.83997859245,1292,8.140077793446856,,1.0,2.7027027027027026,PV,2040
1.0,ITA_ITH1,ITA,Alkaline,48842.67176717672,1301,6.905053154356552,,1.0,2.083333333333332,Hybrid,2020
