Alkaline,Cell,Country,Electrolyser,H2_production,Iteration,LCOH,Onshore,PEM,PV,System,Year
1.0,BEL_BE10,BEL,Alkaline,46748.64463190506,1759,5.699838956681417,,1.0,2.325581395348837,PV,2040
1.0,BEL_BE10,BEL,PEM,50293.865324032406,1760,10.081842841263844,,1.0,3.125,PV,2040
1.0,BEL_BE21,BEL,Alkaline,87064.83074778065,1769,6.226237431374752,1.6666666666666672,1.0,1.2745098039215674,Hybrid,2020
1.0,BEL_BE21,BEL,PEM,105178.61161116112,1770,9.386201513540176,2.499999999999994,1.0,1.5000000000000047,Hybrid,2020
1.0,BEL_BE21,BEL,Alkaline,77219.1623417661,1767,6.505196148174292,2.1276595744680855,1.0,,Onshore,2020
1.0,BEL_BE21,BEL,PEM,95345.08138313831,1768,10.008232031198608,3.125000000000001,1.0,,Onshore,2020
1.0,BEL_BE21,BEL,Alkaline,42379.01790179019,1765,8.258884565265975,,1.0,2.222222222222223,PV,2020
1.0,BEL_BE21,BEL,PEM,48636.50427542754,1766,14.757773240216274,,1.0,3.1250000000000004,PV,2020
1.0,BEL_BE21,BEL,Alkaline,89506.07333241755,1775,5.125381766985398,1.4925373134328346,1.0,1.3721714010592174,Hybrid,2030
1.0,BEL_BE21,BEL,PEM,104397.61917368208,1776,7.745021518872939,2.2671568627451015,1.0,1.531862745098036,Hybrid,2030
1.0,BEL_BE21,BEL,Alkaline,80169.82310475946,1773,5.429550319737795,2.0408163265306123,1.0,,Onshore,2030
1.0,BEL_BE21,BEL,PEM,95119.31487266376,1774,8.326673888948122,2.941176470588236,1.0,,Onshore,2030
1.0,BEL_BE21,BEL,Alkaline,44745.27452745275,1771,6.471305657760011,,1.0,2.1739130434782608,PV,2030
1.0,BEL_BE21,BEL,PEM,49558.5467637673,1772,11.579248386345448,,1.0,3.0303030303030307,PV,2030
1.0,BEL_BE21,BEL,Alkaline,88404.39700078606,1781,4.797293335537334,1.3574660633484161,1.0,1.5837104072398176,Hybrid,2040
1.0,BEL_BE21,BEL,PEM,102450.92895973338,1782,7.147232048201934,2.091335894152795,1.0,1.7072129748186151,Hybrid,2040
1.0,BEL_BE21,BEL,Alkaline,80169.82310475946,1779,5.308707558981558,2.0408163265306123,1.0,,Onshore,2040
1.0,BEL_BE21,BEL,PEM,93533.43191462003,1780,7.89307071096178,2.8571428571428563,1.0,,Onshore,2040
1.0,BEL_BE21,BEL,Alkaline,46544.031147300775,1777,5.724895635812624,,1.0,2.325581395348838,PV,2040
1.0,BEL_BE21,BEL,PEM,50836.28524142737,1778,10.101841132451016,,1.0,3.2258064516129035,PV,2040
1.0,BEL_BE22,BEL,Alkaline,82327.52489534672,1787,6.683257894378927,1.5873015873015885,1.0,1.507936507936507,Hybrid,2020
1.0,BEL_BE22,BEL,PEM,101176.12035928875,1788,9.998119855075661,2.5641025641025696,1.0,1.6483516483516494,Hybrid,2020
1.0,BEL_BE22,BEL,Alkaline,72832.32755093691,1785,7.230478764302779,2.272727272727272,1.0,,Onshore,2020
1.0,BEL_BE22,BEL,PEM,92354.27853130142,1786,10.918371058490049,3.4482758620689657,1.0,,Onshore,2020
1.0,BEL_BE22,BEL,Alkaline,42663.98003436707,1783,8.312336836066152,,1.0,2.272727272727273,PV,2020
1.0,BEL_BE22,BEL,PEM,48256.19280678068,1784,14.87407819059779,,1.0,3.1249999999999987,PV,2020
1.0,BEL_BE22,BEL,Alkaline,84471.65520123446,1793,5.491698476042367,1.4285714285714277,1.0,1.5625000000000016,Hybrid,2030
1.0,BEL_BE22,BEL,PEM,100435.31799988517,1794,8.260365591975836,2.325581395348839,1.0,1.6823354774863943,Hybrid,2030
1.0,BEL_BE22,BEL,Alkaline,74225.73108374666,1791,6.0469068296470425,2.1276595744680855,1.0,,Onshore,2030
1.0,BEL_BE22,BEL,PEM,91691.96597079064,1792,9.122271777915172,3.2258064516129044,1.0,,Onshore,2030
1.0,BEL_BE22,BEL,Alkaline,45042.18421842185,1789,6.513858357575195,,1.0,2.2222222222222228,PV,2030
1.0,BEL_BE22,BEL,PEM,49180.89081635437,1790,11.668162658389274,,1.0,3.030303030303031,PV,2030
1.0,BEL_BE22,BEL,Alkaline,82542.85405916157,1799,5.11728813140397,1.282051282051283,1.0,1.7345399698340862,Hybrid,2040
