Sensitivity,Country,Cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit
Default,FRA,FRA_FR62,Hybrid,Alkaline,2020,Volume,0.0,1.0399930032574969,8.66840354010652,36980.9511787074,2203.0701786105824
Default,FRA,FRA_FR62,Hybrid,Alkaline,2020,Profit,0.0,1.587326816545752,7.469971530633147,55203.09315996635,1443.4189276951654
Default,FRA,FRA_FR63,Hybrid,Alkaline,2020,Lcoh,1.4866977858753312,1.5869800584574667,6.412498417364209,85612.60931542408,281.4073939520918
Default,FRA,FRA_FR63,Hybrid,Alkaline,2020,Volume,0.0,1.048478757312785,8.737582312657691,36850.62132981828,817.1385226836422
Default,FRA,FRA_FR63,Hybrid,Alkaline,2020,Profit,0.0,1.6809607981321835,7.470270069940533,57301.91935436513,509.6801684891992
Default,FRA,FRA_FR71,Hybrid,Alkaline,2020,Lcoh,1.551048238372476,1.251880673986827,6.627498351744273,75246.91272692884,815.1143581023497
Default,FRA,FRA_FR71,Hybrid,Alkaline,2020,Volume,0.0,1.068430401921702,8.786598700264033,37025.39123534967,2115.175457471318
Default,FRA,FRA_FR71,Hybrid,Alkaline,2020,Profit,0.0,1.5857934882024267,7.698334336976709,53530.250541647634,1425.1021844734184
Default,FRA,FRA_FR72,Hybrid,Alkaline,2020,Lcoh,1.5681440653378735,1.3024811173132096,6.648498190962775,76521.1136702273,463.030318136529
Default,FRA,FRA_FR72,Hybrid,Alkaline,2020,Volume,0.0,1.048034302874223,9.106592733693553,35347.73203285408,1254.681518981073
Default,FRA,FRA_FR72,Hybrid,Alkaline,2020,Profit,0.0,1.5103458966662406,8.031285628933137,49734.00656879089,870.627896548045
Default,FRA,FRA_FR81,Hybrid,Alkaline,2020,Lcoh,1.4101542265102043,1.29723285747158,6.075498288394935,81214.40003604646,520.8929308123564
Default,FRA,FRA_FR81,Hybrid,Alkaline,2020,Volume,0.0,1.0809097919097022,7.821254923749632,41867.98225690081,1291.3714638923432
Default,FRA,FRA_FR81,Hybrid,Alkaline,2020,Profit,0.0,1.506701342696937,6.956431252276461,57340.650544197226,926.4318154887098
Default,FRA,FRA_FR82,Hybrid,Alkaline,2020,Lcoh,1.3142297179847915,1.3598442812933396,5.560498509799558,89051.29845927587,604.466767686409
Default,FRA,FRA_FR82,Hybrid,Alkaline,2020,Volume,0.0,1.0886805734906422,6.774522494312691,48537.91420811171,1470.4149910529381
Default,FRA,FRA_FR82,Hybrid,Alkaline,2020,Profit,0.0,1.347504554652019,6.261757194777612,59448.52324643593,1187.9828013955364
Default,FRA,FRA_FR83,Hybrid,Alkaline,2020,Lcoh,2.0520667859078747,0.0,6.499497321243343,51521.37373169042,217.99398502214132
Default,FRA,FRA_FR83,Hybrid,Alkaline,2020,Volume,1.3226951764022954,0.0,7.305451162933146,36658.50931470912,338.2020469813657
Default,FRA,FRA_FR83,Hybrid,Alkaline,2020,Profit,1.560075425782692,0.0,6.765343316537776,42812.72445235269,286.7414028826232
Default,DEU,DEU_DE11,Hybrid,Alkaline,2020,Lcoh,2.2430261134517435,0.0,7.839497243232238,44942.29322460834,241.25681351850528
Default,DEU,DEU_DE11,Hybrid,Alkaline,2020,Volume,1.3494568614910296,0.0,8.994919736565045,30039.495797038446,401.00973081291954
Default,DEU,DEU_DE11,Hybrid,Alkaline,2020,Profit,1.709363565927504,0.0,8.114179096400575,37377.971979721995,316.5770837501959
Default,DEU,DEU_DE12,Hybrid,Alkaline,2020,Lcoh,2.2379528180218076,0.0,7.889498266863089,44598.06972367308,158.6390072798646
Default,DEU,DEU_DE12,Hybrid,Alkaline,2020,Volume,1.3531346792377985,0.0,9.055372747698444,29876.05728068676,262.3734494707773
Default,DEU,DEU_DE12,Hybrid,Alkaline,2020,Profit,1.7064692776973238,0.0,8.180077314189873,37044.02550240046,208.0474685540316
Default,DEU,DEU_DE13,Hybrid,Alkaline,2020,Lcoh,2.197810184537037,0.0,7.706498510567277,45179.84486981314,219.29401622707698
Default,DEU,DEU_DE13,Hybrid,Alkaline,2020,Volume,1.3297233234864292,0.0,8.871056914488637,30255.03918609856,362.45631986676875
Default,DEU,DEU_DE13,Hybrid,Alkaline,2020,Profit,1.6835018630631369,0.0,7.994663929619741,37640.23392214226,286.2881430941575
Default,DEU,DEU_DE14,Hybrid,Alkaline,2020,Lcoh,2.2253351970002,0.0,7.668499553416877,45733.7061331696,210.5092187637847
Default,DEU,DEU_DE14,Hybrid,Alkaline,2020,Volume,1.3476500748271483,0.0,8.816777795342446,30628.238544621847,347.607722923289
Default,DEU,DEU_DE14,Hybrid,Alkaline,2020,Profit,1.7006617590569857,0.0,7.9689959455749,37959.40839314621,275.45369989845705
Default,DEU,DEU_DE21,Hybrid,Alkaline,2020,Lcoh,2.2690771100979434,0.0,7.781498960485059,45585.1807981014,395.86936570237896
Default,DEU,DEU_DE21,Hybrid,Alkaline,2020,Volume,1.351281595286302,0.0,8.952106105137718,30202.02606220725,664.7453198783056
Default,DEU,DEU_DE21,Hybrid,Alkaline,2020,Profit,1.7064890121562035,0.0,8.089829927847337,37457.96035989648,526.3779080354476
Default,DEU,DEU_DE22,Hybrid,Alkaline,2020,Lcoh,2.2290205812342876,0.0,7.842497763644517,44761.03252558115,237.2463825234331
Default,DEU,DEU_DE22,Hybrid,Alkaline,2020,Volume,1.351281595286302,0.0,9.006239564420758,30020.310310792887,391.35223280834373
Default,DEU,DEU_DE22,Hybrid,Alkaline,2020,Profit,1.7093766036651312,0.0,8.129360976261339,37308.23719513427,309.36837928765334
Default,DEU,DEU_DE23,Hybrid,Alkaline,2020,Lcoh,2.223836366459708,0.00034468518851689,7.8804967155477055,44491.85453132944,223.29969445270484
Default,DEU,DEU_DE23,Hybrid,Alkaline,2020,Volume,1.3404244373622183,0.0,9.06951374543592,29700.715678675755,370.5247940569134
Default,DEU,DEU_DE23,Hybrid,Alkaline,2020,Profit,1.612642346506527,0.5405438979728281,8.144121305534828,47273.985097703655,229.51069733528877
Default,DEU,DEU_DE24,Hybrid,Alkaline,2020,Lcoh,2.0125934715229503,0.9049328660567517,7.8804965845611985,61269.56947509195,126.3705232019498
Default,DEU,DEU_DE24,Hybrid,Alkaline,2020,Volume,0.0,1.0778924500836617,12.65522595021748,25824.161484027656,337.4199514420672
Default,DEU,DEU_DE24,Hybrid,Alkaline,2020,Profit,1.471661272142157,1.1109386005017974,8.064957158294993,57986.994034381554,142.4193071144185
Default,DEU,DEU_DE25,Hybrid,Alkaline,2020,Lcoh,2.014729978256411,0.9404310649235206,7.834499435351329,62414.216806704,124.97509969548787
Default,DEU,DEU_DE25,Hybrid,Alkaline,2020,Volume,0.0,1.0723322958369321,12.716578572998735,25626.22666732561,339.8055503917802
Default,DEU,DEU_DE25,Hybrid,Alkaline,2020,Profit,1.5173352106451377,1.0724108338712586,8.020508620138127,58026.65941537457,142.33799485282984
Default,DEU,DEU_DE26,Hybrid,Alkaline,2020,Lcoh,1.9501208324639405,1.0390985940848114,7.768498687434824,64310.00848853929,145.21955284648192
Default,DEU,DEU_DE26,Hybrid,Alkaline,2020,Volume,0.0,1.0411611285273576,12.393271466244535,25873.83119845814,411.598397561564
Default,DEU,DEU_DE26,Hybrid,Alkaline,2020,Profit,1.4678495496221253,1.1057420102681381,7.944895177957517,58710.57608518276,168.39772677343316
Default,DEU,DEU_DE27,Hybrid,Alkaline,2020,Lcoh,2.2533342930999294,0.0,7.652497247637015,46165.55774929553,228.16622038766417
Default,DEU,DEU_DE27,Hybrid,Alkaline,2020,Volume,1.3404244373622183,0.0,8.787286468018811,30655.611848203953,383.56117256282687
Default,DEU,DEU_DE27,Hybrid,Alkaline,2020,Profit,1.6863836606160651,0.0,7.953762676344859,37867.29513208389,304.8741404068737
Default,DEU,DEU_DE30,Hybrid,Alkaline,2020,Lcoh,2.2804242210348336,0.0,8.398497198776901,42356.75843306888,20.058671571879774
Default,DEU,DEU_DE30,Hybrid,Alkaline,2020,Volume,1.39076644188,0.0,9.58691154713119,28578.546660447326,32.88998002602387
Default,DEU,DEU_DE30,Hybrid,Alkaline,2020,Profit,1.760551357964099,0.020248319934068438,8.668423392857392,35919.46146188552,25.680530668251652
Default,DEU,DEU_DE40,Hybrid,Alkaline,2020,Lcoh,1.8494728278441313,1.3058502340442841,7.697498168277457,69511.4592072313,477.6089380985582
Default,DEU,DEU_DE40,Hybrid,Alkaline,2020,Volume,0.0,1.063096597281028,11.147590966262339,29097.130029673146,1401.2747360432975
Default,DEU,DEU_DE40,Hybrid,Alkaline,2020,Profit,1.0161822721144658,1.4417263107826426,8.137359947608362,59142.32947164925,611.0338483497409
Default,DEU,DEU_DE50,Hybrid,Alkaline,2020,Lcoh,1.5174619223610553,1.5732567091278749,7.044498693017514,77996.65029980187,6.794393270840401
Default,DEU,DEU_DE50,Hybrid,Alkaline,2020,Volume,0.0,1.0590266268427928,8.958322645680806,36139.00625419806,19.638218635755106
Default,DEU,DEU_DE50,Hybrid,Alkaline,2020,Profit,0.0,1.526199859129177,7.970169110558313,50449.21202443892,13.626915449259466
Default,DEU,DEU_DE60,Hybrid,Alkaline,2020,Lcoh,1.774344179957688,1.3159357806354088,7.978498587996813,66407.43524174187,12.366797599928566
Default,DEU,DEU_DE60,Hybrid,Alkaline,2020,Volume,0.0,1.0923416217816073,11.175222238062334,29463.616561605086,34.59230337826467
Default,DEU,DEU_DE60,Hybrid,Alkaline,2020,Profit,0.9545262158211605,1.4243877704284185,8.421664295409691,56126.111807925045,16.00993484464943
Default,DEU,DEU_DE71,Hybrid,Alkaline,2020,Lcoh,2.2286051549957224,0.0,7.958496331867554,44103.0873890495,171.07314856579055
Default,DEU,DEU_DE71,Hybrid,Alkaline,2020,Volume,1.3531346792377985,0.0,9.112904166483647,29687.257845671422,281.75650703877096
Default,DEU,DEU_DE71,Hybrid,Alkaline,2020,Profit,1.715261679596245,0.0,8.213907959342794,36989.60799603352,222.27191647213462
Default,DEU,DEU_DE72,Hybrid,Alkaline,2020,Lcoh,2.2513737743389055,0.0,8.135498267098825,43399.5575664394,122.57703749026525
Default,DEU,DEU_DE72,Hybrid,Alkaline,2020,Volume,1.3604796483595611,0.0,9.327110150854134,29077.12742152305,202.84517146176725
Default,DEU,DEU_DE72,Hybrid,Alkaline,2020,Profit,1.7360766077027647,0.0,8.394896570174444,36419.02409000906,158.95999422911902
Default,DEU,DEU_DE73,Hybrid,Alkaline,2020,Lcoh,2.2523069983143396,0.0,8.200498184079215,43065.63315882543,188.3730881879837
Default,DEU,DEU_DE73,Hybrid,Alkaline,2020,Volume,1.3697863540540984,0.0,9.396282435232157,28953.831934336245,309.73737149897437
Default,DEU,DEU_DE73,Hybrid,Alkaline,2020,Profit,1.7513029539751181,0.0,8.460637770131973,36301.03967848462,242.2619249609899
Default,DEU,DEU_DE80,Hybrid,Alkaline,2020,Lcoh,1.3809494936009898,1.674955641890721,6.5644984329564435,84394.26825296826,384.9717088260481
Default,DEU,DEU_DE80,Hybrid,Alkaline,2020,Volume,0.0,1.042585962904125,8.182867642131995,39230.7671358976,1118.3854519013175
Default,DEU,DEU_DE80,Hybrid,Alkaline,2020,Profit,0.0,1.4845979525437953,7.2605582427622535,54425.49317082377,785.4065616018038
Default,DEU,DEU_DE91,Hybrid,Alkaline,2020,Lcoh,1.930725584030976,1.1663146185735165,7.983497796807889,65023.85760296798,133.4204612928896
Default,DEU,DEU_DE91,Hybrid,Alkaline,2020,Volume,0.0,1.0655922959639796,12.230132860264018,26553.91020553892,383.0335363716791
Default,DEU,DEU_DE91,Hybrid,Alkaline,2020,Profit,1.3830991935872745,1.1943143786482238,8.195861173477486,57772.301172493986,160.04334740294962
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Lcoh,1.8055816695160212,1.281303935278601,7.710498714017704,68337.60456854777,149.49035508120238
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Volume,0.0,1.0446491657853676,11.035356249645988,29113.200804746753,436.67017504034806
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Profit,0.9413185174472941,1.3991904034944451,8.190221636825573,57050.12193816511,196.45003383860956
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Lcoh,1.687599595167947,1.449550920413617,7.52649785421531,72317.27600294871,251.68277604032662
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Volume,0.0,1.0832344286254785,10.106668467523262,32430.51075974661,721.2090933984784
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Profit,0.0,1.6697319555857393,8.866072279321253,48059.3504287663,467.8825949240116
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Lcoh,1.236236897446712,1.7169496846539871,6.250498044177487,87639.11254269906,257.09722121086503
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Volume,0.0,1.0417114923028499,7.52393172328296,42651.17824686605,722.8719741862831
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Profit,0.0,1.4164113365205941,6.774561592741693,56647.72806907264,531.6422027680879
Default,DEU,DEU_DEA1,Hybrid,Alkaline,2020,Lcoh,1.793489837300268,1.3319662470219007,7.609498270259413,70215.72457642584,86.03173629552006
Default,DEU,DEU_DEA1,Hybrid,Alkaline,2020,Volume,0.0,1.0461919222973577,10.889175409010583,29528.091502094532,254.12448302619768
Default,DEU,DEU_DEA1,Hybrid,Alkaline,2020,Profit,0.8676338535499397,1.468659021115455,8.157712888938194,57875.33031542613,114.63166597195239
Default,DEU,DEU_DEA2,Hybrid,Alkaline,2020,Lcoh,1.7985802641574975,1.3476567813197788,7.431497952739985,72316.42248907982,118.8695365563299
Default,DEU,DEU_DEA2,Hybrid,Alkaline,2020,Volume,0.0,1.0404062129615501,10.58229562401726,30293.5027395675,355.4377593698266
Default,DEU,DEU_DEA2,Hybrid,Alkaline,2020,Profit,0.8067810714526499,1.445913021850916,8.02930624137459,57630.944060469534,165.31977731208264
Default,DEU,DEU_DEA3,Hybrid,Alkaline,2020,Lcoh,1.8435565639354938,1.2694803501975258,7.871498382448303,67129.6507579386,113.02597292307414
Default,DEU,DEU_DEA3,Hybrid,Alkaline,2020,Volume,0.0,1.0397619908439164,11.526913633678644,27799.679106347594,334.4691835046653
Default,DEU,DEU_DEA3,Hybrid,Alkaline,2020,Profit,1.1631656147583254,1.3578271191167335,8.209240619841445,58555.573249723464,139.20837146561803
Default,DEU,DEU_DEA4,Hybrid,Alkaline,2020,Lcoh,2.0384538002459593,0.9782944471320183,8.38649921727932,59318.217768672046,109.98450979407222
Default,DEU,DEU_DEA4,Hybrid,Alkaline,2020,Volume,0.0,1.0759185315140498,13.493428304341764,24194.403820832078,304.29769694414324
Default,DEU,DEU_DEA4,Hybrid,Alkaline,2020,Profit,1.5263777529476594,1.1236547240884918,8.564278759130163,55438.30124239569,124.95671680652869
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2020,Lcoh,2.275564845682912,0.0,8.413497936023285,42228.107470518,180.80383850117744
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2020,Volume,1.3830549308179785,0.0,9.627756516823275,28383.630911747816,297.4797672095915
Default,DEU,DEU_DEA5,Hybrid,Alkaline,2020,Profit,1.7636650452812648,0.0,8.675830979759088,35530.57657451392,233.2817447159849
Default,DEU,DEU_DEB1,Hybrid,Alkaline,2020,Lcoh,2.2329116285939747,0.0,8.066498401978063,43560.97233281691,185.3550157997649
Default,DEU,DEU_DEB1,Hybrid,Alkaline,2020,Volume,1.3440207391777796,0.0,9.2760174394779,29074.480250677756,307.942696219637
Default,DEU,DEU_DEB1,Hybrid,Alkaline,2020,Profit,1.7123090087602786,0.0,8.338816828788753,36402.41049033533,241.70950925333707
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Lcoh,2.211620803909866,0.0069764946774865545,8.17249474831159,42899.14910800771,113.79337368550519
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Volume,0.0,1.0696706803743095,13.884474495145925,23437.157122725916,231.4048738527478
Default,DEU,DEU_DEB2,Hybrid,Alkaline,2020,Profit,1.6340427248115743,0.45671891312643814,8.42287373675248,44273.18792644007,120.23335778784974
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Lcoh,2.242363628634003,0.0,7.950497310850554,44306.47070716415,156.65860188086674
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Volume,1.3623432554459685,0.0,9.12961056135352,29725.517455427136,257.85392159137996
Default,DEU,DEU_DEB3,Hybrid,Alkaline,2020,Profit,1.7421706764632547,0.0,8.204721898598207,37332.32098869386,201.6367028306593
Default,DEU,DEU_DEC0,Hybrid,Alkaline,2020,Lcoh,2.211815849248591,0.0,8.109497682582704,43090.791385895405,59.69767313008783
Default,DEU,DEU_DEC0,Hybrid,Alkaline,2020,Volume,1.3494568614910296,0.0,9.302069834620266,29046.644753864646,97.84696596117736
Default,DEU,DEU_DEC0,Hybrid,Alkaline,2020,Profit,1.7123238194519728,0.0,8.381659919924584,36216.300834146845,77.11173441168934
Default,DEU,DEU_DED2,Hybrid,Alkaline,2020,Lcoh,1.8988870313005626,1.2432544259606444,7.669498227492361,68989.34189782727,128.56594109255136
Default,DEU,DEU_DED2,Hybrid,Alkaline,2020,Volume,0.0,1.089488085632756,11.286387985641774,29130.81877876649,366.3972767721089
Default,DEU,DEU_DED2,Hybrid,Alkaline,2020,Profit,1.2504794312250582,1.3067535350971655,7.956061518826915,60353.16140835533,157.6117576625111
Default,DEU,DEU_DED4,Hybrid,Alkaline,2020,Lcoh,2.037727574427106,0.988460084317003,7.98849837876359,62481.82742688387,109.87312407818874
Default,DEU,DEU_DED4,Hybrid,Alkaline,2020,Volume,0.0,1.1320559472778657,12.534616603864738,26796.791987304197,289.83255076369073
Default,DEU,DEU_DED4,Hybrid,Alkaline,2020,Profit,1.496331652414703,1.1449119367505116,8.180377153898018,58141.021506712095,125.61973711687048
Default,DEU,DEU_DED5,Hybrid,Alkaline,2020,Lcoh,1.8873130894220724,1.2414929965924613,7.565497741746182,69759.28517832643,64.61558674525253
Default,DEU,DEU_DED5,Hybrid,Alkaline,2020,Volume,0.0,1.0676368124027278,11.11531297602048,29250.135696117282,187.1221236978018
Default,DEU,DEU_DED5,Hybrid,Alkaline,2020,Profit,1.216272300849563,1.3217979567952114,7.868812497713047,60944.257126008975,79.45936558658464
Default,DEU,DEU_DEE0,Hybrid,Alkaline,2020,Lcoh,1.9575474749865387,1.1861836753060786,7.770497464811072,67553.99049069617,332.60379006291714
Default,DEU,DEU_DEE0,Hybrid,Alkaline,2020,Volume,0.0,1.0852377656595882,11.60870143578765,28260.03327853472,951.7273564689779
Default,DEU,DEU_DEE0,Hybrid,Alkaline,2020,Profit,1.3269547228111074,1.2368452236105725,8.029229195119695,59218.12856155396,406.9895620318195
Default,DEU,DEU_DEF0,Hybrid,Alkaline,2020,Lcoh,0.31799707389117604,1.7516182310440214,5.456498431608251,86012.32649844864,381.59745610176856
Default,DEU,DEU_DEF0,Hybrid,Alkaline,2020,Volume,0.0,1.0382518493657633,6.200609590407288,51673.392418927935,758.3714736210072
Default,DEU,DEU_DEF0,Hybrid,Alkaline,2020,Profit,0.0,1.2513983318560626,5.786214065947148,61556.81275398387,629.2006029969804
Default,DEU,DEU_DEG0,Hybrid,Alkaline,2020,Lcoh,1.9739839835990816,1.0476248364268714,7.9094990291152865,63620.08654923742,272.8266236021782
Default,DEU,DEU_DEG0,Hybrid,Alkaline,2020,Volume,0.0,1.0676368124027278,12.382284053348313,26255.04758732481,762.2586756513668
Default,DEU,DEU_DEG0,Hybrid,Alkaline,2020,Profit,1.4391384587335552,1.1154472268788342,8.114341394132518,57358.6579624849,322.1287053962376
Default,ITA,ITA_ITC1,Hybrid,Alkaline,2020,Lcoh,2.0807758548527313,0.0,6.734497472848191,50112.79743322593,625.4960581375864
Default,ITA,ITA_ITC1,Hybrid,Alkaline,2020,Volume,1.298625222524914,0.0,7.717091194373721,34414.29485557431,1002.2268723132555
Default,ITA,ITA_ITC1,Hybrid,Alkaline,2020,Profit,1.6025730058734056,0.0,7.002095292149034,41920.887584891316,812.1421553390765
Default,ITA,ITA_ITC2,Hybrid,Alkaline,2020,Lcoh,1.5622643024437464,1.03412804387457,6.128498033472837,75593.47094668067,63.846048796977925
Default,ITA,ITA_ITC2,Hybrid,Alkaline,2020,Volume,0.0,1.0500251233937372,8.381638326423465,38448.16469030306,156.0092384304536
Default,ITA,ITA_ITC2,Hybrid,Alkaline,2020,Profit,0.46957612482559513,1.1279945115877867,7.031103466748113,53837.368024724405,103.13359910338153
Default,ITA,ITA_ITC3,Hybrid,Alkaline,2020,Lcoh,2.048884972353229,0.0,6.670497593653941,50154.99763017104,135.65206034956887
Default,ITA,ITA_ITC3,Hybrid,Alkaline,2020,Volume,1.291922563308656,0.0,7.625280685048092,34748.39523364503,215.13322532829153
Default,ITA,ITA_ITC3,Hybrid,Alkaline,2020,Profit,1.5847914413013238,0.0,6.928923366462495,42128.39180513543,175.376684070658
