Sensitivity,Country,Cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit,H2_volume_total,Change_volume,Change_lcoh
Default,DEU,DEU_DE92,PV,PEM,2030,Profit,2.2883204083964124,0.0,13.432927830862672,42229.49895303482,203.33274792007686,8586640.065408578,0.0,0.0
Default,DEU,DEU_DE92,PV,Alkaline,2020,Lcoh,2.2610687653156627,0.0,9.910353062243637,41931.14001645802,205.7834259171135,8628733.645196902,0.07380498979402605,0.021673864512012253
Default,DEU,DEU_DE92,PV,Alkaline,2020,Volume,1.3926887210706322,0.0,11.228545751576195,28459.681763242617,334.0950994441472,9508240.208839325,-0.025521333043070027,-0.09826713665395148
Default,DEU,DEU_DE92,PV,Alkaline,2020,Profit,1.8181799629949567,0.0,10.125148711780911,36206.3866158766,255.91002333696136,9265577.243816027,0.0,0.0
Default,DEU,DEU_DE92,PV,Alkaline,2025,Lcoh,2.2412710453006137,0.0,8.729471898407866,43165.94192878834,207.60116351676118,8961299.768713405,0.07627502807994424,0.026983025005330896
Default,DEU,DEU_DE92,PV,Alkaline,2025,Volume,1.3927264332649885,0.0,9.865412580716496,29453.25889387936,334.08605282951936,9839923.00682209,-0.019827375324177665,-0.09126766026496624
Default,DEU,DEU_DE92,PV,Alkaline,2025,Profit,1.7699039787870499,0.0,8.965019456925939,36687.642963985265,262.8902371753002,9644823.160204818,0.0,0.0
Default,DEU,DEU_DE92,PV,Alkaline,2030,Lcoh,2.203625843636196,0.0,7.765605656147794,44165.197763829696,211.14767650077144,9325378.890029706,0.07409070771318427,0.030185156015083203
Default,DEU,DEU_DE92,PV,Alkaline,2030,Volume,1.3927264332649885,0.0,8.719884105606736,30446.06537344832,334.08605282951936,10171605.804804856,-0.015268286650068408,-0.08255527509977367
Default,DEU,DEU_DE92,PV,Alkaline,2030,Profit,1.7271236401716417,0.0,8.000011674430228,37179.77099727311,269.40195012013993,10016302.811685596,0.0,0.0
Default,DEU,DEU_DE92,Onshore,PEM,2020,Lcoh,0.0,3.4416493754155577,15.744470197580164,74829.90082285661,132.5431746004547,9918192.610098593,0.047376148417478614,0.005525310936617789
Default,DEU,DEU_DE92,Onshore,PEM,2020,Volume,0.0,1.0446465031142709,23.70451386185895,28210.39399136545,436.67128805709626,12318669.08080772,-0.1567207214444768,-0.3321329691376942
Default,DEU,DEU_DE92,Onshore,PEM,2020,Profit,0.0,3.018410635169107,15.831463290954106,68736.83767254982,151.12825563367838,10388078.375227764,0.0,0.0
Default,DEU,DEU_DE92,Onshore,PEM,2025,Lcoh,0.0,3.3220899666282047,14.696165689031794,74362.96495328077,137.31329935722434,10211024.067720624,0.06087996335873025,0.009531706574627652
Default,DEU,DEU_DE92,Onshore,PEM,2025,Volume,0.0,1.0446465031142709,21.429833266915573,28661.760295227294,436.67128805709626,12515767.786100643,-0.1344781220015312,-0.30768265700617103
Default,DEU,DEU_DE92,Onshore,PEM,2025,Profit,0.0,2.7763256913074503,14.836245228151755,65929.83165258914,164.30605944665953,10832670.838818567,0.0,0.0
Default,DEU,DEU_DE92,Onshore,PEM,2030,Lcoh,0.0,3.1805729309650768,13.711959371861141,73445.79419018971,143.42294422434009,10533812.04365194,0.0650564254834678,0.012300589417731711
Default,DEU,DEU_DE92,Onshore,PEM,2030,Volume,0.0,1.044684215308627,19.40265996116068,29114.177595656263,436.6555246022229,12712866.49139357,-0.1175000374996612,-0.28460197818275446
Default,DEU,DEU_DE92,Onshore,PEM,2030,Profit,0.0,2.5947244010468102,13.880624554207024,63815.38970224996,175.80562078007782,11219104.20192664,0.0,0.0
Default,DEU,DEU_DE92,Onshore,Alkaline,2020,Lcoh,0.0,2.415866150900633,11.219389785010906,60525.951198250325,188.8213607815943,11428592.467853995,0.05001565319894574,0.015978080980969533
Default,DEU,DEU_DE92,Onshore,Alkaline,2020,Volume,0.0,1.044684215308627,13.314547808617116,29114.177595656263,436.6555246022229,12712866.49139357,-0.05605860067812174,-0.14389476327722406
Default,DEU,DEU_DE92,Onshore,Alkaline,2020,Profit,0.0,1.896472496160128,11.398654103552873,49889.72114992425,240.53453714877068,12000200.985278264,0.0,0.0
Default,DEU,DEU_DE92,Onshore,Alkaline,2025,Lcoh,0.0,2.3579760078661773,10.48225260198423,61491.40401973963,193.45707189449016,11895946.96833991,0.05331637953356427,0.01868381592102142
Default,DEU,DEU_DE92,Onshore,Alkaline,2025,Volume,0.0,1.0446465031142709,12.232705726915526,30128.700782778295,436.67128805709626,13156338.578302642,-0.047592480442864016,-0.12708591881333242
Default,DEU,DEU_DE92,Onshore,Alkaline,2025,Profit,0.0,1.7921036149992715,10.678101080037353,49226.275848402685,254.54283461139914,12530195.791815076,0.0,0.0
Default,DEU,DEU_DE92,Onshore,Alkaline,2030,Lcoh,0.0,2.275917055326949,9.759370282622598,61847.35217814022,200.43223148732847,12396202.808647329,0.05725210253180091,0.024146574555077294
Default,DEU,DEU_DE92,Onshore,Alkaline,2030,Volume,0.0,1.044684215308627,11.195520326657787,31145.39928837647,436.6555246022229,13599810.665211728,-0.036316621938135896,-0.10722991400736637
Default,DEU,DEU_DE92,Onshore,Alkaline,2030,Profit,0.0,1.652371599071471,9.995025644762551,47473.46815750365,276.06812797774256,13105911.482853005,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,PEM,2020,Lcoh,2.0737709615559337,2.187377729900319,13.39749942366108,85151.63655604376,108.08401647015457,9203530.887984049,0.079064857648794,0.013886430819003204
Default,DEU,DEU_DE92,Hybrid,PEM,2020,Volume,0.0,1.0446491657853676,23.70447350239606,28210.46589607244,436.67017504034806,12318669.080807721,-0.1938084640181268,-0.4269628949496662
Default,DEU,DEU_DE92,Hybrid,PEM,2020,Profit,1.5848289247970018,1.9519866288261818,13.583542872555384,76323.41498507692,130.12005227295685,9931206.747508787,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,PEM,2025,Lcoh,2.132974679440182,1.967832248537575,12.295499578198148,83366.65435489433,112.38456369236354,9369125.076166878,0.0918924476007783,0.019036226792625177
Default,DEU,DEU_DE92,Hybrid,PEM,2025,Volume,0.0,1.0446491657853676,21.429798169154484,28661.833350409594,436.67017504034806,12515767.786100643,-0.18262490275229715,-0.41532069514625247
Default,DEU,DEU_DE92,Hybrid,PEM,2025,Profit,1.5597852597274948,1.7439599612236625,12.529559496697356,73404.43508341078,139.36592386644023,10230076.91129368,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,PEM,2030,Lcoh,2.171669900595105,1.7586712406719078,11.317497736550267,81309.26891461883,117.3341993850579,9540357.970681177,0.10071367426382971,0.023358772524867177
Default,DEU,DEU_DE92,Hybrid,PEM,2030,Volume,0.0,1.0446491657853676,19.4030617045342,29113.200804746757,436.67017504034806,12712866.491393568,-0.1739705216907721,-0.40309108077399247
Default,DEU,DEU_DE92,Hybrid,PEM,2030,Profit,1.5330032760390224,1.583778808002362,11.581860591729043,71057.95847384311,147.7836220071852,10501202.475700693,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Lcoh,1.8340292154302744,1.1881689046641457,9.319497676072123,66620.84015769018,152.7565194233989,10176767.663551355,0.07501567827447131,0.03260730409641632
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Volume,0.0,1.0446491657853676,13.314738661234145,29113.200804746757,436.67017504034806,12712866.491393568,-0.13943996817077264,-0.27723843361341194
Default,DEU,DEU_DE92,Hybrid,Alkaline,2020,Profit,1.2273017103341641,1.2909754054128495,9.623381370821653,59818.304016553615,182.89025361613182,10940184.792474367,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,Alkaline,2025,Lcoh,1.8852794218328943,1.0780343377580983,8.474498545220486,66929.62272814369,155.8827632868801,10433174.536611414,0.08958920055011066,0.04380387554091736
Default,DEU,DEU_DE92,Hybrid,Alkaline,2025,Volume,0.0,1.0446491657853676,12.232693120795552,30128.777577005367,436.67017504034806,13156338.578302648,-0.1359393622406443,-0.27687923359008215
Default,DEU,DEU_DE92,Hybrid,Alkaline,2025,Profit,1.1888649543551744,1.2567329990512244,8.84571442476701,60364.394259087225,188.3208544055735,11367874.302546201,0.0,0.0
Default,DEU,DEU_DE92,Hybrid,Alkaline,2030,Lcoh,1.9985274915586035,0.7345431301147842,7.719498467301228,61590.06573231411,169.33437615437234,10429315.358088195,0.1331780747412672,0.0590215272921808
Default,DEU,DEU_DE92,Hybrid,Alkaline,2030,Volume,0.0,1.0446491657853676,11.195662963447084,31144.35434926396,436.67017504034806,13599810.665211719,-0.13099735067790175,-0.2697962520431286
Default,DEU,DEU_DE92,Hybrid,Alkaline,2030,Profit,1.1283625728956683,1.24254667033641,8.175115056770995,60851.7595493384,194.21412931807987,11818271.49834791,0.0,0.0
Default,DEU,DEU_DE93,PV,PEM,2020,Lcoh,3.1180023590656627,0.0,16.846056780527846,46975.87421705541,255.56853358184352,12005555.287377983,0.08055152021992096,0.005720223544939174
Default,DEU,DEU_DE93,PV,PEM,2020,Volume,1.3888147316238006,0.0,22.239512479775748,26988.549582930624,573.7722047918144,15485279.598331306,-0.16226110516864534,-0.23818384029009787
Default,DEU,DEU_DE93,PV,PEM,2020,Profit,2.702715703489164,0.0,16.942419991163202,43999.148851232756,294.83799926955015,12972621.016860591,0.0,0.0
Default,DEU,DEU_DE93,PV,PEM,2025,Lcoh,3.0617191768346714,0.0,14.907484954991185,47349.948786975656,260.26661642919504,12323610.958881821,0.10926341035179932,0.013214938255775355
Default,DEU,DEU_DE93,PV,PEM,2025,Volume,1.3888147316238006,0.0,19.54139364914221,27420.36637625751,573.7722047918144,15733044.071904605,-0.1311197847268737,-0.22705172827408238
Default,DEU,DEU_DE93,PV,PEM,2025,Profit,2.5062474607913257,0.0,15.104486448220294,42994.48953114103,317.9507622760992,13670130.720098058,0.0,0.0
Default,DEU,DEU_DE93,PV,PEM,2030,Lcoh,2.969587882785795,0.0,13.327275920560506,47448.745478948535,268.34137330315207,12732461.523332778,0.12346289885485029,0.02162715934207049
Default,DEU,DEU_DE93,PV,PEM,2030,Volume,1.3888335877209788,0.0,17.280914402464163,27852.561321875342,573.7644147264333,15980808.545477899,-0.10489834779924023,-0.21210725755642235
Default,DEU,DEU_DE93,PV,PEM,2030,Profit,2.3418924438739896,0.0,13.615507040490208,42039.1796060035,340.2646832460667,14304448.132561287,0.0,0.0
Default,DEU,DEU_DE93,PV,Alkaline,2020,Lcoh,2.26826090578988,0.0,10.093136075154472,41250.55135218765,351.31024326923597,14491741.230527153,0.07389770604027635,0.02287855735356925
Default,DEU,DEU_DE93,PV,Alkaline,2020,Volume,1.3888335877209788,0.0,11.458001471648952,27852.561321875342,573.7644147264333,15980808.545477899,-0.026166440846563055,-0.09896568845164311
Default,DEU,DEU_DE93,PV,Alkaline,2020,Profit,1.8181786659420756,0.0,10.324052467727274,35508.81851583777,438.275569688445,15562647.663992401,0.0,0.0
Default,DEU,DEU_DE93,PV,Alkaline,2025,Lcoh,2.275917055326949,0.0,8.891416945303952,42775.786013261335,350.12844108093634,14977019.272834912,0.08130612657023195,0.027572260706909324
Default,DEU,DEU_DE93,PV,Alkaline,2025,Volume,1.3888335877209788,0.0,10.067001193946288,28824.162298219835,573.7644147264333,16538278.611017829,-0.02077216871362486,-0.09242352957423805
Default,DEU,DEU_DE93,PV,Alkaline,2025,Profit,1.7730365273126365,0.0,9.136573411373703,36033.621690659646,449.4342210867665,16194742.697476832,0.0,0.0
Default,DEU,DEU_DE93,PV,Alkaline,2030,Lcoh,2.2412710453006137,0.0,7.910816487088186,43809.20702496482,355.5407956043352,15575960.320451021,0.07954833005459894,0.03008177168759585
Default,DEU,DEU_DE93,PV,Alkaline,2030,Volume,1.3888712999153348,0.0,8.897593702834666,29796.572344582168,573.7488352302453,17095748.676557757,-0.016422019820818368,-0.08415824157950291
Default,DEU,DEU_DE93,PV,Alkaline,2030,Profit,1.7331054087842732,0.0,8.148787862515242,36571.104701043085,459.7892814667968,16815001.952939596,0.0,0.0
Default,DEU,DEU_DE93,Onshore,PEM,2020,Lcoh,0.0,3.34848692664827,14.806309257666676,78234.01360022213,233.31090648425962,18252848.630969718,0.059794290860573085,0.008713414361491534
Default,DEU,DEU_DE93,Onshore,PEM,2020,Volume,0.0,1.0832722548592169,21.540212190324606,31426.010875800628,721.1839098644049,22663933.394851208,-0.146473631296562,-0.3066306574221337
Default,DEU,DEU_DE93,Onshore,PEM,2020,Profit,0.0,2.840096005135238,14.935322765393114,70323.6817917826,275.07468719170976,19344264.771043934,0.0,0.0
Default,DEU,DEU_DE93,Onshore,PEM,2025,Lcoh,0.0,3.239966091010224,13.811086078853338,77878.8193032592,241.12552362034427,18778571.083432548,0.06920702649554888,0.012268967131122244
Default,DEU,DEU_DE93,Onshore,PEM,2025,Volume,0.0,1.0832345426648606,19.49173317685878,31927.715504561675,721.209017471949,23026556.329168838,-0.12804242792839038,-0.28274547403521644
Default,DEU,DEU_DE93,Onshore,PEM,2025,Profit,0.0,2.646254177938507,13.98053383999989,68009.91852415953,295.2242935391804,20078180.149952214,0.0,0.0
Default,DEU,DEU_DE93,Onshore,PEM,2030,Lcoh,0.0,3.0982046390506137,12.875973178719635,76889.95747163378,252.1584631176577,19388453.505229235,0.0690476046712134,0.015041294413314699
Default,DEU,DEU_DE93,Onshore,PEM,2030,Volume,0.0,1.0832345426648606,17.664646420909527,32430.51417392485,721.209017471949,23389179.263486456,-0.1138132918412268,-0.2601241954841369
Default,DEU,DEU_DE93,Onshore,PEM,2030,Profit,0.0,2.4950182725114205,13.069644482158699,66195.77881304125,313.11935820839733,20727179.778044503,0.0,0.0
Default,DEU,DEU_DE93,Onshore,Alkaline,2020,Lcoh,0.0,2.4299604261847843,10.5074821024133,64911.81597561836,321.502569255254,20869315.611185543,0.06672660402635033,0.02084075623124093
Default,DEU,DEU_DE93,Onshore,Alkaline,2020,Volume,0.0,1.0832345426648606,12.205645100638714,32430.51417392485,721.209017471949,23389179.263486456,-0.04819857424293228,-0.12118811524738549
Default,DEU,DEU_DE93,Onshore,Alkaline,2020,Profit,0.0,1.77840971405876,10.726465975513824,50676.83772029673,439.29051558317525,22261854.170274053,0.0,0.0
Default,DEU,DEU_DE93,Onshore,Alkaline,2025,Lcoh,0.0,2.3204619253608096,9.81380911796024,64876.37578503013,336.673707794419,21842169.983810157,0.06606713234252592,0.024860929316878222
Default,DEU,DEU_DE93,Onshore,Alkaline,2025,Volume,0.0,1.0832345426648606,11.223032508243122,33561.811179991986,721.209017471949,24205080.865701094,-0.03800282064853833,-0.1038260358433506
Default,DEU,DEU_DE93,Onshore,Alkaline,2025,Profit,0.0,1.6627787540336294,10.057789532771183,49559.983663600106,469.8391282134458,23285219.518778488,0.0,0.0
Default,DEU,DEU_DE93,Onshore,Alkaline,2030,Lcoh,0.0,2.2322065199347843,9.13307895003874,65097.632197288796,349.9848751583364,22783186.67767142,0.06617687778383252,0.02783574339065087
Default,DEU,DEU_DE93,Onshore,Alkaline,2030,Volume,0.0,1.0832345426648606,10.280717054678028,34693.10818605914,721.209017471949,25020982.46791574,-0.029178535690434493,-0.08690172658850925
Default,DEU,DEU_DE93,Onshore,Alkaline,2030,Profit,0.0,1.5605365038820915,9.387304992058574,48521.47692743182,500.62175300836645,24290906.837965924,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,PEM,2020,Lcoh,1.8856428233049196,2.3193390038232287,13.028498962338722,88119.84670968361,187.4368854445437,16516909.613113716,0.07901653609784676,0.015138352361264262
Default,DEU,DEU_DE93,Hybrid,PEM,2020,Volume,0.0,1.0832344286254785,21.54070854127512,31424.91352688625,721.2090933984784,22663933.39485121,-0.2136396499544959,-0.3860123521458657
Default,DEU,DEU_DE93,Hybrid,PEM,2020,Profit,1.4243850599198384,2.050001187004641,13.225728970368971,78622.36877059103,226.67872866798663,17822018.59778319,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,PEM,2025,Lcoh,1.9783211826982128,2.0801522093073714,11.972498989601778,86274.46309250481,194.35327682605092,16767724.6084365,0.09270049777413036,0.020408328773597884
Default,DEU,DEU_DE93,Hybrid,PEM,2025,Volume,0.0,1.0832344286254785,19.49173447822571,31927.712143316432,721.2090933984784,23026556.329168834,-0.2043056389214125,-0.37322983242611807
Default,DEU,DEU_DE93,Hybrid,PEM,2025,Profit,1.3972207375742365,1.8886768697322944,12.21683768522314,76420.43397971611,239.75395155491057,18322101.0261781,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,PEM,2030,Lcoh,2.0124171594858526,1.8957297846678072,11.03549868295832,84579.38908110879,201.93889085724533,17079868.020422515,0.10375667600001504,0.027518243560638478
Default,DEU,DEU_DE93,Hybrid,PEM,2030,Volume,0.0,1.0832344286254785,17.664647552580465,32430.510759746612,721.2090933984784,23389179.263486456,-0.19398546907667857,-0.35808647244294234
Default,DEU,DEU_DE93,Hybrid,PEM,2030,Profit,1.3491738075439892,1.7358561869340883,11.339176223529071,73806.29854767896,255.42560355552968,18852018.35274051,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Lcoh,1.7373439431077689,1.262639206000638,9.110498357866511,68713.31218974211,263.4053370378809,18099453.15632815,0.13197785638723958,0.07311495942143709
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Volume,0.0,1.0832344286254785,12.205645638251465,32430.510759746612,721.2090933984784,23389179.263486456,-0.12403167486657796,-0.19900901882880218
Default,DEU,DEU_DE93,Hybrid,Alkaline,2020,Profit,0.6989131136123364,1.5318214015125953,9.776612075610991,58142.188121748106,352.3806180596424,20488180.185681596,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,Alkaline,2025,Lcoh,1.7950485014595987,1.167727943830994,8.300497070341093,69498.73408632736,266.85476608330293,18546068.42769256,0.1626176508133803,0.10593577015409261
Default,DEU,DEU_DE93,Hybrid,Alkaline,2025,Volume,0.0,1.0832344286254785,11.223032975657198,33561.807646714515,721.2090933984784,24205080.865701098,-0.1091958491334053,-0.18205563148032045
Default,DEU,DEU_DE93,Hybrid,Alkaline,2025,Profit,0.5710760990018171,1.5094161748321209,9.179816620149467,57112.0129348746,377.5385492333369,21561986.507228125,0.0,0.0
Default,DEU,DEU_DE93,Hybrid,Alkaline,2030,Lcoh,1.821078543335984,1.1286833111559718,7.591497459529205,71143.75494926104,268.0933175469482,19073165.287094507,0.23138217512014347,0.1877073988643443
Default,DEU,DEU_DE93,Hybrid,Alkaline,2030,Volume,0.0,1.0832344286254785,10.280717456471608,34693.10453368242,721.2090933984784,25020982.46791574,-0.06133359120630588,-0.12297193855211652
Default,DEU,DEU_DE93,Hybrid,Alkaline,2030,Profit,0.2025618534627694,1.5294351406177151,9.01647770114271,51949.58183958939,452.0990338318782,23486355.75764845,0.0,0.0
Default,DEU,DEU_DE94,PV,PEM,2020,Lcoh,3.1180023590656627,0.0,16.765025548721827,47202.925046289776,246.3386602642384,11627905.316456286,0.08663448090686487,0.006573023958318602
Default,DEU,DEU_DE94,PV,PEM,2020,Volume,1.3888335877209788,0.0,22.24433201726764,26982.795849557242,553.0428775800033,14922643.061792906,-0.15328117108608486,-0.24136978129009923
Default,DEU,DEU_DE94,PV,PEM,2020,Profit,2.673791359845458,0.0,16.8752224633154,43984.88588887652,287.26419546713043,12635282.85758165,0.0,0.0
Default,DEU,DEU_DE94,PV,PEM,2025,Lcoh,3.0494232198777307,0.0,14.83552111675883,47495.39058392081,251.878623743072,11963073.614417635,0.1060622004805547,0.012310914057789502
Default,DEU,DEU_DE94,PV,PEM,2025,Volume,1.3888524438181569,0.0,19.54543505331546,27414.892788192414,553.035369057201,15161405.35078159,-0.12726404839565153,-0.2316282599356998
Default,DEU,DEU_DE94,PV,PEM,2025,Profit,2.5125709905712963,0.0,15.018159942229769,43284.424980662,305.69664567301504,13231903.526473632,0.0,0.0
Default,DEU,DEU_DE94,PV,PEM,2030,Lcoh,2.9883802498313297,0.0,13.263097642753776,47813.730629450096,257.02369163908185,12289261.557417905,0.12500270113901646,0.020841813378796203
Default,DEU,DEU_DE94,PV,PEM,2030,Volume,1.3888147316238006,0.0,17.28500398365936,27845.867250204086,553.0503863066938,15400167.639770282,-0.10225312019361588,-0.21668952686105292
Default,DEU,DEU_DE94,PV,PEM,2030,Profit,2.3529725515527997,0.0,13.5395246486488,42353.2946068013,326.4315698566425,13825452.447099019,0.0,0.0
Default,DEU,DEU_DE94,PV,Alkaline,2020,Lcoh,2.3204619253608096,0.0,10.049398171275904,42004.28439169085,331.005010441419,13903628.593655964,0.07810775053373264,0.021323293501372298
Default,DEU,DEU_DE94,PV,Alkaline,2020,Volume,1.3888147316238006,0.0,11.460681090542476,27845.867250204086,553.0503863066938,15400167.639770282,-0.0266593131978069,-0.10444376238128472
Default,DEU,DEU_DE94,PV,Alkaline,2020,Profit,1.8450351235675693,0.0,10.263684437994174,36006.91800746348,416.2980498429742,14989609.747362915,0.0,0.0
Default,DEU,DEU_DE94,PV,Alkaline,2025,Lcoh,2.2870532728354145,0.0,8.852603179181092,43091.19503748035,335.8402416576522,14471757.354704423,0.07829887847494943,0.026598444445622205
Default,DEU,DEU_DE94,PV,Alkaline,2025,Volume,1.3888335877209788,0.0,10.069284562152099,28817.625967327134,553.0428775800033,15937382.789994825,-0.02086309083723481,-0.09744643753525084
Default,DEU,DEU_DE94,PV,Alkaline,2025,Profit,1.7953560608613583,0.0,9.08806865304168,36475.56294160409,427.81737872345286,15604879.72513938,0.0,0.0
Default,DEU,DEU_DE94,PV,Alkaline,2030,Lcoh,2.246974490031512,0.0,7.877449562254813,44063.95395485744,341.8305491408576,15062405.577706384,0.07674522706204034,0.03058311274026404
Default,DEU,DEU_DE94,PV,Alkaline,2030,Volume,1.3888335877209788,0.0,8.899732521152217,29789.006617911196,553.0428775800033,16474597.940219369,-0.0155527089207953,-0.0877965746691971
Default,DEU,DEU_DE94,PV,Alkaline,2030,Profit,1.7451988029693941,0.0,8.118366490322995,36850.4830070347,440.1129100742571,16218373.313868003,0.0,0.0
Default,DEU,DEU_DE94,Onshore,PEM,2020,Lcoh,0.0,2.5884153131716583,11.777300536957286,84638.77592713319,290.92087314643436,24623186.594766997,0.10239052506876778,0.025451067433033492
Default,DEU,DEU_DE94,Onshore,PEM,2020,Volume,0.0,1.0417187879909808,16.165216611606308,41328.95053965011,722.8669115450566,29875330.833995275,-0.09141198302032749,-0.2528992529285746
Default,DEU,DEU_DE94,Onshore,PEM,2020,Profit,0.0,2.0048125575675257,12.077045407102489,72267.77091334196,375.6082034358152,27144367.599071432,0.0,0.0
Default,DEU,DEU_DE94,Onshore,PEM,2025,Lcoh,0.0,2.4979392744223285,10.908921159883509,84302.07630689046,301.45810616138533,25413544.26894779,0.10107972689562605,0.02879250052891913
Default,DEU,DEU_DE94,Onshore,PEM,2025,Volume,0.0,1.041699931893803,14.61313332244507,41989.45368562644,722.8799963579797,30353336.1273392,-0.07811325036198269,-0.23199111165903208
Default,DEU,DEU_DE94,Onshore,PEM,2025,Profit,0.0,1.9076918058093748,11.223016278149393,70889.73869949752,394.7304489542614,27982338.38310294,0.0,0.0
Default,DEU,DEU_DE94,Onshore,PEM,2030,Lcoh,0.0,2.4299604261847843,10.105140190567765,84282.48858529769,309.8914841818239,26118425.47823553,0.10089073466394294,0.031382858028706995
Default,DEU,DEU_DE94,Onshore,PEM,2030,Volume,0.0,1.0417187879909808,13.229988630596605,42651.47695691892,722.8669115450566,30831341.42068313,-0.06739274750754365,-0.2122239359733643
Default,DEU,DEU_DE94,Onshore,PEM,2030,Profit,0.0,1.8258152259223448,10.422268370528533,69717.0802628913,412.4316810826768,28753532.613000162,0.0,0.0
Default,DEU,DEU_DE94,Onshore,Alkaline,2020,Lcoh,0.0,1.9600897098513947,7.930224758222192,73414.87575530371,384.1783563215538,28204406.297223672,0.06263384914830605,0.030840005789588787
Default,DEU,DEU_DE94,Onshore,Alkaline,2020,Volume,0.0,1.0417187879909808,9.073820753692905,42651.47695691892,722.8669115450566,30831341.42068313,-0.02790616802499657,-0.09907930103738394
Default,DEU,DEU_DE94,Onshore,Alkaline,2020,Profit,0.0,1.4678016703253616,8.174792935678504,58419.675841378674,513.0284684896021,29970956.82656151,0.0,0.0
Default,DEU,DEU_DE94,Onshore,Alkaline,2025,Lcoh,0.0,1.8984968031379093,7.379721575887247,74257.95476573682,396.6422496624028,29453842.233610798,0.058773108165178556,0.03345741471609931
Default,DEU,DEU_DE94,Onshore,Alkaline,2025,Volume,0.0,1.0417187879909808,8.335883763189218,44139.31917634632,722.8669115450566,31906853.330706954,-0.02262577365864149,-0.08508465355289596
Default,DEU,DEU_DE94,Onshore,Alkaline,2025,Profit,0.0,1.410031520014302,7.626627981141052,58393.54433041853,534.0476665130594,31184936.08908691,0.0,0.0
Default,DEU,DEU_DE94,Onshore,Alkaline,2030,Lcoh,0.0,1.8498584905552844,6.843268246081928,75312.59105682666,407.07116074995554,30657583.860589147,0.056747645312458905,0.03562457517780282
Default,DEU,DEU_DE94,Onshore,Alkaline,2030,Volume,0.0,1.0417187879909808,7.628680098603768,45627.16139577372,722.8669115450566,32982365.240730785,-0.017737832954486943,-0.0709983013347949
Default,DEU,DEU_DE94,Onshore,Alkaline,2030,Profit,0.0,1.352810829877106,7.0870567701763445,58201.93749579789,556.6366164010584,32397329.555646826,0.0,0.0
Default,DEU,DEU_DE94,Hybrid,PEM,2020,Lcoh,1.5619592419990296,2.100542464533857,10.940498586761407,97416.71550036261,207.3375409743251,20198142.241640605,0.34390314706888714,0.10388382106484073
Default,DEU,DEU_DE94,Hybrid,PEM,2020,Volume,0.0,1.04171149230285,16.16529230742587,41328.661091924485,722.8719741862831,29875330.83399528,-0.09141267508247453,-0.2529031238884045
Default,DEU,DEU_DE94,Hybrid,PEM,2020,Profit,0.0,2.0048174947210744,12.077039384308671,72267.89383788331,375.60727844619413,27144346.923485834,0.0,0.0
Default,DEU,DEU_DE94,Hybrid,PEM,2025,Lcoh,1.6123073244597868,2.005097192349885,10.043498381872963,97570.08265569892,210.00223296805007,20489935.228573985,0.36566539667267106,0.11744272412277601
Default,DEU,DEU_DE94,Hybrid,PEM,2025,Volume,0.0,1.04171149230285,14.613029013697146,41989.91966939527,722.8719741862831,30353336.127339195,-0.07811136791240103,-0.23198440370964868
Default,DEU,DEU_DE94,Hybrid,PEM,2025,Profit,0.0,1.907677815219745,11.223034191562817,70889.36356230408,394.7333438412708,27982395.52172783,0.0,0.0
Default,DEU,DEU_DE94,Hybrid,PEM,2030,Lcoh,1.6237557327537209,1.903115128074346,9.253499464114592,97019.21032241595,215.4555186955236,20903324.283446226,0.37555097136737725,0.12630761381905242
Default,DEU,DEU_DE94,Hybrid,PEM,2030,Volume,0.0,1.04171149230285,13.23004587411596,42651.17824686605,722.8719741862831,30831341.420683116,-0.0673909503135508,-0.21222594388024296
Default,DEU,DEU_DE94,Hybrid,PEM,2030,Profit,0.0,1.8258011263890164,10.422286900902787,69716.67623338717,412.4348660375709,28753588.02290174,0.0,0.0
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Lcoh,1.3004883529127915,1.6009343655356327,7.604498690402994,85425.89995544383,261.8373499211585,22367691.258963425,0.3399249024800055,0.07499794255165892
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Volume,0.0,1.04171149230285,9.073847947857626,42651.17824686605,722.8719741862831,30831341.420683116,-0.027903907263552852,-0.09907896922053738
Default,DEU,DEU_DE94,Hybrid,Alkaline,2020,Profit,0.0,1.467777582836527,8.174820446320004,58418.85300230912,513.0368877267202,29971026.52886944,0.0,0.0
Default,DEU,DEU_DE94,Hybrid,Alkaline,2025,Lcoh,1.4111063243798194,1.5075342370951337,6.978498193733362,87305.91982179557,260.4743637985165,22740953.92142649,0.3713158416804876,0.09288061414932791
