Sensitivity,Country,Id_cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit
Default,COL,COL_C01489,Hybrid,Alkaline,2050,Lcoh,0.0,1.1328408184161025,1.6744957148451995,138140.08015403742,115151255.11876114
Default,COL,COL_C01490,Hybrid,Alkaline,2020,Lcoh,1.9252480450272973,0.0,6.10749899631587,48464.442645239964,1879304434.5262747
Default,COL,COL_C01490,Hybrid,Alkaline,2030,Lcoh,1.9280513679394018,0.0,4.925497605014512,51893.480293022156,1876571988.0428815
Default,COL,COL_C01490,Hybrid,Alkaline,2040,Lcoh,1.9163004054402117,0.0,3.782497854622384,53939.90272824755,1888079331.565807
Default,COL,COL_C01490,Hybrid,Alkaline,2050,Lcoh,1.8667639272476906,0.0,2.9714983109373327,55238.01262078707,1938181435.676934
Default,COL,COL_C01491,Hybrid,Alkaline,2020,Lcoh,1.9159565430678998,0.0,6.1574988683238985,47920.94287177805,2747334873.420125
Default,COL,COL_C01491,Hybrid,Alkaline,2030,Lcoh,1.9115126303170613,0.0,4.965497930586735,51189.05913418724,2753721918.0470757
Default,COL,COL_C01491,Hybrid,Alkaline,2040,Lcoh,1.9144266603171691,0.0,3.8134972839155536,53466.16278969704,2749530361.145223
Default,COL,COL_C01491,Hybrid,Alkaline,2050,Lcoh,1.8472462681038637,0.0,2.9944979282837743,54419.43027395206,2849524894.2259316
Default,COL,COL_C01492,Hybrid,Alkaline,2020,Lcoh,1.8602995680183276,0.0,5.675498097973821,51027.34832951009,3044228134.6316314
Default,COL,COL_C01492,Hybrid,Alkaline,2030,Lcoh,1.8560649404393255,0.0,4.5764965852550645,54510.7928971092,3051173566.4076524
Default,COL,COL_C01492,Hybrid,Alkaline,2040,Lcoh,1.8421728040722034,0.0,3.513498115651339,56616.16077326788,3074182981.7950654
Default,COL,COL_C01492,Hybrid,Alkaline,2050,Lcoh,1.7832138631180123,0.0,2.7554986629893117,57755.50622607596,3175825626.378992
Default,COL,COL_C01493,Hybrid,Alkaline,2020,Lcoh,2.0366719945262672,0.0,6.244498933837373,49165.13023724197,2772387525.825805
Default,COL,COL_C01493,Hybrid,Alkaline,2030,Lcoh,2.034452060277376,0.0,5.036497583871308,52558.58111494107,2775412673.549827
Default,COL,COL_C01493,Hybrid,Alkaline,2040,Lcoh,1.9991558239335043,0.0,3.868499356923759,54224.74639661946,2824414167.3326597
Default,COL,COL_C01493,Hybrid,Alkaline,2050,Lcoh,1.9452626491509255,0.0,3.0444987263011583,55463.334116887425,2902664087.180188
Default,COL,COL_C01494,Hybrid,Alkaline,2020,Lcoh,2.048150066144202,0.0,6.316498911369274,48783.631854858766,1090334294.4394212
Default,COL,COL_C01494,Hybrid,Alkaline,2030,Lcoh,2.070045982624216,0.0,5.095497025586429,52547.6431865414,1078801280.7543457
Default,COL,COL_C01494,Hybrid,Alkaline,2040,Lcoh,2.050975428435049,0.0,3.914498393272564,54505.03186603076,1088832282.5882714
Default,COL,COL_C01494,Hybrid,Alkaline,2050,Lcoh,1.9792673023929186,0.0,3.0824988770979065,55442.29431853291,1128280275.5219111
Default,COL,COL_C01495,Hybrid,Alkaline,2020,Lcoh,1.8109293650986256,0.0,5.729497519761551,49692.799866363704,161883086.86833438
Default,COL,COL_C01495,Hybrid,Alkaline,2030,Lcoh,1.7978458853262105,0.0,4.619499072364744,52921.65366906071,163061160.08908415
Default,COL,COL_C01495,Hybrid,Alkaline,2040,Lcoh,1.8036357628547484,0.0,3.5464974234571525,55333.225374943926,162537715.07539535
Default,COL,COL_C01495,Hybrid,Alkaline,2050,Lcoh,1.7572242354107825,0.0,2.779497895234216,56691.22584546675,166830635.3936368
Default,COL,COL_C01496,Hybrid,Alkaline,2020,Lcoh,1.8109293650986256,0.0,5.729497519761551,49692.799866363704,8363.851777963702
Default,COL,COL_C01496,Hybrid,Alkaline,2030,Lcoh,1.7978458853262105,0.0,4.619499072364744,52921.65366906071,8424.718110528473
Default,COL,COL_C01496,Hybrid,Alkaline,2040,Lcoh,1.8036357628547484,0.0,3.5464974234571525,55333.225374943926,8397.673799766297
Default,COL,COL_C01496,Hybrid,Alkaline,2050,Lcoh,1.7572242354107825,0.0,2.779497895234216,56691.22584546675,8619.471826545854
Default,BHS,BHS_C01473,Hybrid,Alkaline,2020,Lcoh,0.4424097166366852,1.3624866169190912,4.266496923451266,94012.72844835202,4289059.395274049
Default,BHS,BHS_C01473,Hybrid,Alkaline,2030,Lcoh,0.6688566804793388,1.2476436689805162,3.6974981370638322,101073.89586201638,4047577.9714871366
Default,BHS,BHS_C01473,Hybrid,Alkaline,2040,Lcoh,0.9305655598839628,1.1229805897619285,3.1584973246584034,105480.02454397132,3785241.5650247047
Default,BHS,BHS_C01473,Hybrid,Alkaline,2050,Lcoh,1.1607124141240808,0.8399121408960107,2.70149848724984,98749.63539543959,3895159.3616662878
Default,BHS,BHS_C01474,Hybrid,Alkaline,2020,Lcoh,0.4424097166366852,1.3624866169190912,4.266496923451266,94012.72844835202,83912585.22935584
Default,BHS,BHS_C01474,Hybrid,Alkaline,2030,Lcoh,0.6688566804793388,1.2476436689805162,3.6974981370638322,101073.89586201638,79188162.29943492
Default,BHS,BHS_C01474,Hybrid,Alkaline,2040,Lcoh,0.9305655598839628,1.1229805897619285,3.1584973246584034,105480.02454397132,74055725.54878105
Default,BHS,BHS_C01474,Hybrid,Alkaline,2050,Lcoh,1.1607124141240808,0.8399121408960107,2.70149848724984,98749.63539543959,76206193.89833874
Default,BHS,BHS_C01468,Hybrid,Alkaline,2020,Lcoh,1.1427211808454314,1.1384246817954708,5.089498652897194,85233.13948551207,12059913.341815664
Default,BHS,BHS_C01468,Hybrid,Alkaline,2030,Lcoh,1.2553353828615788,1.0306632158376239,4.343497836338503,89449.9688054659,12045809.669657098
Default,BHS,BHS_C01468,Hybrid,Alkaline,2040,Lcoh,1.4672949860224287,0.5657405292465594,3.609498614311686,76938.41289362042,13591118.475282678
Default,BHS,BHS_C01468,Hybrid,Alkaline,2050,Lcoh,1.6775028387255946,0.0,2.8604980861154314,56117.73173597732,16563314.733208884
Default,BHS,BHS_C01469,Hybrid,Alkaline,2020,Lcoh,1.3824440130538163,0.8726588091122045,5.538499206780801,74231.14277867356,58505569.585047215
Default,BHS,BHS_C01469,Hybrid,Alkaline,2030,Lcoh,1.6320706110264438,0.11767290263235995,4.613498956894671,56959.29340369256,75884602.98941563
Default,BHS,BHS_C01469,Hybrid,Alkaline,2040,Lcoh,1.6902145016115746,0.0,3.5404976840183657,55937.625929524555,78662905.19369565
Default,BHS,BHS_C01469,Hybrid,Alkaline,2050,Lcoh,1.638287446312247,0.0,2.765498028009368,57153.99458529744,81156199.66237602
Default,BHS,BHS_C01470,Hybrid,Alkaline,2020,Lcoh,1.030219160615868,1.1534904828197425,4.942499118186627,85947.8123466545,8212319.94457432
Default,BHS,BHS_C01470,Hybrid,Alkaline,2030,Lcoh,1.162418280669506,1.0398639363431057,4.225498424214637,90350.80932086123,8152105.649229613
Default,BHS,BHS_C01470,Hybrid,Alkaline,2040,Lcoh,1.4281516398351088,0.5536885410501018,3.5134990027541058,77651.24811618564,9093608.331854297
Default,BHS,BHS_C01470,Hybrid,Alkaline,2050,Lcoh,1.640572996247752,0.0,2.781498792358168,56876.08899275577,11046615.394349366
Default,BHS,BHS_C01471,Hybrid,Alkaline,2020,Lcoh,1.030245236091122,1.1534904828197425,4.942499274487753,85948.3591905715,119818608.36022142
Default,BHS,BHS_C01471,Hybrid,Alkaline,2030,Lcoh,1.162392205194252,1.0398639363431057,4.225498160853658,90350.25821619932,118942876.02101113
Default,BHS,BHS_C01471,Hybrid,Alkaline,2040,Lcoh,1.4281516398351088,0.5536885410501018,3.5134990027541058,77651.24811618564,132678265.9774119
Default,BHS,BHS_C01471,Hybrid,Alkaline,2050,Lcoh,1.640572996247752,0.0,2.781498792358168,56876.08899275577,161173180.3213472
Default,BHS,BHS_C01472,Hybrid,Alkaline,2020,Lcoh,1.030245236091122,1.1534904828197425,4.942499274487753,85948.3591905715,7794455.852119937
Default,BHS,BHS_C01472,Hybrid,Alkaline,2030,Lcoh,1.162392205194252,1.0398639363431057,4.225498160853658,90350.25821619932,7737487.596941016
Default,BHS,BHS_C01472,Hybrid,Alkaline,2040,Lcoh,1.4281516398351088,0.5536885410501018,3.5134990027541058,77651.24811618564,8631003.988860322
Default,BHS,BHS_C01472,Hybrid,Alkaline,2050,Lcoh,1.640572996247752,0.0,2.781498792358168,56876.08899275577,10484658.900257863
Default,BRB,BRB_C01475,Hybrid,Alkaline,2020,Lcoh,2.6075475254232815e-05,1.6139871210505452,3.7354984950049737,108145.25484864051,13894715.845548287
Default,BRB,BRB_C01475,Hybrid,Alkaline,2030,Lcoh,0.23039000412447974,1.5076199168734736,3.2844981947490814,116729.64489504532,12937032.044544507
Default,BRB,BRB_C01475,Hybrid,Alkaline,2040,Lcoh,0.5961289551453678,1.3167163928945422,2.8544987749236004,120901.48083516322,11796107.843698366
Default,BRB,BRB_C01475,Hybrid,Alkaline,2050,Lcoh,0.8051058396416877,1.1457814132002195,2.474498790587366,120422.37890376523,11589187.960036762
Default,BLZ,BLZ_C01476,Hybrid,Alkaline,2020,Lcoh,1.725641225662647,0.0,6.021498775186596,49316.13189866567,201959828.70165887
Default,BLZ,BLZ_C01476,Hybrid,Alkaline,2030,Lcoh,1.7297065339958644,0.0,4.85549707668901,52832.47060422416,201485164.9604638
Default,BLZ,BLZ_C01476,Hybrid,Alkaline,2040,Lcoh,1.71678459939415,0.0,3.725498616734751,54876.97541241459,203001708.22730905
Default,BLZ,BLZ_C01476,Hybrid,Alkaline,2050,Lcoh,1.6880904135141865,0.0,2.9144963479202293,56562.09020380251,206452334.2738715
Default,BLZ,BLZ_C01477,Hybrid,Alkaline,2020,Lcoh,1.767536228839931,0.0,6.114497490018653,49293.816889273476,443483178.1896204
Default,BLZ,BLZ_C01477,Hybrid,Alkaline,2030,Lcoh,1.7644630851148817,0.0,4.930496869080811,52677.078063269204,444255587.40447766
Default,BLZ,BLZ_C01477,Hybrid,Alkaline,2040,Lcoh,1.7523722012465295,0.0,3.783497805334216,54735.68812785755,447320828.17430574
Default,BLZ,BLZ_C01477,Hybrid,Alkaline,2050,Lcoh,1.7100043078867029,0.0,2.961497561478317,56140.771866255476,458403865.25106025
Default,BMU,BMU_C01478,Hybrid,Alkaline,2020,Lcoh,0.9348755558750095,1.1083752739830164,4.343498630850467,86342.50337117878,532586.9222179379
Default,BMU,BMU_C01478,Hybrid,Alkaline,2030,Lcoh,1.0836674132416348,1.0624706385325922,3.728496494774894,93860.24105116318,507530.2927162508
Default,BMU,BMU_C01478,Hybrid,Alkaline,2040,Lcoh,1.2478890067217105,0.9191682451724128,3.1404989840539494,94705.88280324265,503337.76441013435
Default,BMU,BMU_C01478,Hybrid,Alkaline,2050,Lcoh,1.460401323432689,0.4402842346313756,2.6334986481125373,77045.58946954299,576077.4229694433
Default,BES,BES_C01479,Hybrid,Alkaline,2020,Lcoh,2.6075475254232815e-05,1.4179992833184665,2.8615004449293715,117774.81478160051,11203048.873355372
Default,BES,BES_C01479,Hybrid,Alkaline,2030,Lcoh,0.0,1.3867724275119504,2.5224968232220033,124094.87581424133,11455521.724489093
Default,BES,BES_C01479,Hybrid,Alkaline,2040,Lcoh,0.04566169014718985,1.3551305469404011,2.2184969120829217,128737.08082669321,11348122.535835182
Default,BES,BES_C01479,Hybrid,Alkaline,2050,Lcoh,0.23276760733322296,1.266530912193946,1.9404985080796509,133208.54573155343,10628109.684025114
Default,BES,BES_C01563,Hybrid,Alkaline,2020,Lcoh,0.5087858025652312,1.4644824080071024,3.9884983539824126,98569.15320980728,283928.52584364044
Default,BES,BES_C01563,Hybrid,Alkaline,2030,Lcoh,0.7401880720101238,1.3577901757142534,3.4734968743922736,106364.68045795386,267551.7341671235
Default,BES,BES_C01563,Hybrid,Alkaline,2040,Lcoh,1.059170696790528,1.0575606538876234,2.9664994772169835,103348.73906579996,265956.28328040737
Default,BES,BES_C01563,Hybrid,Alkaline,2050,Lcoh,1.4230145723694068,0.36411802528929016,2.4984986531475726,75667.04705595065,316862.7736630751
Default,BES,BES_C01564,Hybrid,Alkaline,2020,Lcoh,0.5087858025652312,1.4644824080071024,3.9884983539824126,98569.15320980728,78004.98973548274
Default,BES,BES_C01564,Hybrid,Alkaline,2030,Lcoh,0.7401880720101238,1.3577901757142534,3.4734968743922736,106364.68045795386,73505.71843883838
Default,BES,BES_C01564,Hybrid,Alkaline,2040,Lcoh,1.059170696790528,1.0575606538876234,2.9664994772169835,103348.73906579996,73067.39287900965
Default,BES,BES_C01564,Hybrid,Alkaline,2050,Lcoh,1.4230145723694068,0.36411802528929016,2.4984986531475726,75667.04705595065,87053.16710852915
Default,BES,BES_C01566,Hybrid,Alkaline,2020,Lcoh,0.13436418522660104,1.5860157496953549,3.573498039113857,105625.70373017604,52704.095607985604
Default,BES,BES_C01566,Hybrid,Alkaline,2030,Lcoh,0.42646360986521575,1.4574327413746768,3.1364981560280287,114680.18277771867,48270.09233628473
Default,BES,BES_C01566,Hybrid,Alkaline,2040,Lcoh,0.7537079474067989,1.2493607972756655,2.7104979612080653,116712.4479469313,45532.697755414796
Default,BES,BES_C01566,Hybrid,Alkaline,2050,Lcoh,1.0123263050829423,0.9689505896744003,2.3354990377202087,110500.68152884328,46156.29243588518
Default,BES,BES_C01567,Hybrid,Alkaline,2020,Lcoh,0.1343381097513468,1.5860157496953549,3.573497753481248,105625.01240554031,647896.6013081941
Default,BES,BES_C01567,Hybrid,Alkaline,2030,Lcoh,0.42648968534047,1.4574327413746768,3.136498402987976,114680.8644098241,593372.0465548885
Default,BES,BES_C01567,Hybrid,Alkaline,2040,Lcoh,0.7537079474067989,1.2493607972756655,2.7104979612080653,116712.4479469313,559729.5759572792
Default,BES,BES_C01567,Hybrid,Alkaline,2050,Lcoh,1.0123263050829423,0.9689505896744003,2.3354990377202087,110500.68152884328,567395.3722591773
Default,VGB,VGB_C01480,Hybrid,Alkaline,2020,Lcoh,0.5087858025652312,1.4644824080071024,3.9884983539824126,98569.15320980728,2952887.4576951135
Default,VGB,VGB_C01480,Hybrid,Alkaline,2030,Lcoh,0.7401880720101238,1.3577901757142534,3.4734968743922736,106364.68045795386,2782567.048376665
Default,VGB,VGB_C01480,Hybrid,Alkaline,2040,Lcoh,1.059170696790528,1.0575606538876234,2.9664994772169835,103348.73906579996,2765974.1861457424
Default,VGB,VGB_C01480,Hybrid,Alkaline,2050,Lcoh,1.4230145723694068,0.36411802528929016,2.4984986531475726,75667.04705595065,3295407.206373651
Default,CUB,CUB_C01513,Hybrid,Alkaline,2020,Lcoh,1.7215923988318884,0.0,5.397497484258048,49479.87260334063,2507648.7638368336
Default,CUB,CUB_C01513,Hybrid,Alkaline,2030,Lcoh,1.7206030077034433,0.0,4.351497794270347,52913.71792369007,2509090.7265842473
Default,CUB,CUB_C01513,Hybrid,Alkaline,2040,Lcoh,1.7072831058888314,0.0,3.3394978112706935,54955.63959315546,2528666.18071179
Default,CUB,CUB_C01513,Hybrid,Alkaline,2050,Lcoh,1.6733437451171997,0.0,2.6124981693494584,56536.28156318918,2579953.4993088366
Default,CUB,CUB_C01514,Hybrid,Alkaline,2020,Lcoh,1.7215923988318884,0.0,5.397497484258048,49479.87260334063,117284197.62529936
Default,CUB,CUB_C01514,Hybrid,Alkaline,2030,Lcoh,1.7206030077034433,0.0,4.351497794270347,52913.71792369007,117351639.0653746
Default,CUB,CUB_C01514,Hybrid,Alkaline,2040,Lcoh,1.7072831058888314,0.0,3.3394978112706935,54955.63959315546,118267194.49068338
Default,CUB,CUB_C01514,Hybrid,Alkaline,2050,Lcoh,1.6733437451171997,0.0,2.6124981693494584,56536.28156318918,120665932.34295109
Default,CUB,CUB_C01508,Hybrid,Alkaline,2020,Lcoh,1.12828684221994,1.1457422999873381,4.820496916916597,82907.36360257158,80066565.02330974
Default,CUB,CUB_C01508,Hybrid,Alkaline,2030,Lcoh,1.2561574660720503,0.9906458001868501,4.123498794002744,85492.52999737405,81137872.66933416
Default,CUB,CUB_C01508,Hybrid,Alkaline,2040,Lcoh,1.7076088095072328,0.018284725161399222,3.3444972954959633,55740.65966742482,106535804.17056173
Default,CUB,CUB_C01508,Hybrid,Alkaline,2050,Lcoh,1.6592246399429968,0.0,2.615498271145302,56155.92286041422,110839973.53908412
Default,CUB,CUB_C01509,Hybrid,Alkaline,2020,Lcoh,1.226592928179074,1.0778693490339388,4.772498386583071,83366.16151698305,542214148.4184839
Default,CUB,CUB_C01509,Hybrid,Alkaline,2030,Lcoh,1.3299819050096757,0.8675369578775665,4.070499287469167,83204.69938256248,569424389.7072203
Default,CUB,CUB_C01509,Hybrid,Alkaline,2040,Lcoh,1.6881766039095643,0.0,3.255497478917423,55983.30548436905,747078693.36933
Default,CUB,CUB_C01509,Hybrid,Alkaline,2050,Lcoh,1.6274109952219178,0.0,2.5434980839045287,57021.29145751064,774973731.3612348
Default,CUB,CUB_C01510,Hybrid,Alkaline,2020,Lcoh,0.8529570105377267,1.342600451997924,4.521499505673358,89763.27366145537,811993062.6229316
Default,CUB,CUB_C01510,Hybrid,Alkaline,2030,Lcoh,1.1057621750344289,1.0995104419573178,3.893499044778659,91887.87640360762,810223675.5797694
Default,CUB,CUB_C01510,Hybrid,Alkaline,2040,Lcoh,1.477501367284124,0.41172688155636766,3.2234989699512164,72259.79652146104,951049520.4928657
Default,CUB,CUB_C01510,Hybrid,Alkaline,2050,Lcoh,1.6694651422620126,0.0,2.5384968579468414,58101.68311515775,1080933664.048717
Default,CUB,CUB_C01511,Hybrid,Alkaline,2020,Lcoh,0.5199147094482466,1.356333698397969,4.039497844323864,93158.53281833942,614877522.5809364
Default,CUB,CUB_C01511,Hybrid,Alkaline,2030,Lcoh,0.7461796685215895,1.2461781839818653,3.508498132800599,100276.45829061346,580158298.9162701
