Sensitivity,Country,Id_cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit
Default,CAN,CAN_C00263,Hybrid,Alkaline,2050,Lcoh,1.5453107401823305,1.322478102297037,2.961497841186452,97475.21795128363,566346222.5010519
Default,CAN,CAN_C00264,Hybrid,Alkaline,2050,Lcoh,1.3353975223562615,1.2965758777239635,2.7074975400465635,102477.92180302118,511145075.51965046
Default,CAN,CAN_C00265,Hybrid,Alkaline,2050,Lcoh,1.6605267570507738,0.9590408057653874,2.761499407830416,87822.48248060375,794823396.1756517
Default,CAN,CAN_C00266,PV,Alkaline,2050,Lcoh,2.2412710453006137,0.0,2.7074191213912737,48169.17113004549,1568298321.2652247
Default,CAN,CAN_C00267,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,2.6051089748968903,49950.619715321845,1671381609.5768352
Default,CAN,CAN_C00268,PV,Alkaline,2050,Lcoh,2.1407337209763635,0.0,2.5550363650545482,49595.995658498214,320953031.92449605
Default,CAN,CAN_C00269,PV,Alkaline,2050,Lcoh,2.194915416578801,0.0,3.4784897544711777,36906.965706221985,219927673.10809365
Default,CAN,CAN_C00270,PV,Alkaline,2050,Lcoh,2.198797867409389,0.0,3.4792448919493326,36940.6691945125,409059837.17877483
Default,CAN,CAN_C00271,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,3.3791972911362373,38413.640538448635,454666729.6643499
Default,CAN,CAN_C00272,PV,Alkaline,2050,Lcoh,2.2412710453006137,0.0,3.3406950703451703,38961.68737014854,530027864.35040545
Default,CAN,CAN_C00273,Hybrid,Alkaline,2050,Lcoh,1.9196658325025169,0.9963010236844058,3.325499297079268,77269.08728253924,544060473.9441264
Default,CAN,CAN_C00274,Hybrid,Alkaline,2050,Lcoh,1.5536527690957975,1.3259113528208872,3.013497976095979,96038.3702983051,396617407.6973663
Default,CAN,CAN_C00275,Hybrid,Alkaline,2050,Lcoh,1.374616397808012,1.2721466996384898,2.757498232921892,99896.92858998851,325760461.6988288
Default,CAN,CAN_C00276,Hybrid,Alkaline,2050,Lcoh,1.1939803346406923,1.249463684855643,2.608499075623538,101854.96420298332,61866180.20313788
Default,CAN,CAN_C00277,Hybrid,Alkaline,2050,Lcoh,1.4759034137007283,1.1191755891154709,2.646498943060795,97507.45276811354,385700566.3673951
Default,CAN,CAN_C00278,PV,Alkaline,2050,Lcoh,2.2412710453006137,0.0,2.7221711102941906,47905.449527148376,1370665282.5210154
Default,CAN,CAN_C00279,PV,Alkaline,2050,Lcoh,2.198797867409389,0.0,2.6461782465472035,48693.2976797461,1702789671.4865165
Default,CAN,CAN_C00280,PV,Alkaline,2050,Lcoh,2.1258854309650768,0.0,2.490611380680337,50669.41386369118,1504568067.7727413
Default,CAN,CAN_C00281,PV,Alkaline,2050,Lcoh,2.0382583696716163,0.0,2.3633164734529837,52037.52211423288,906691588.0338037
Default,CAN,CAN_C00282,PV,Alkaline,2050,Lcoh,2.198797867409389,0.0,3.5353452586630323,36349.85026651665,251498190.5072121
Default,CAN,CAN_C00283,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,3.5288253638616385,36274.12453883558,475996806.8053301
Default,CAN,CAN_C00284,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,3.5218155582774022,36346.896696861775,304050084.38286144
Default,CAN,CAN_C00285,PV,Alkaline,2050,Lcoh,2.1993198776050984,0.0,3.252476703468119,39544.36837793813,398232129.6486617
Default,CAN,CAN_C00286,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,3.2541524609187236,39902.403347682506,497918227.99797446
Default,CAN,CAN_C00287,Hybrid,Alkaline,2050,Lcoh,1.60322633259453,1.2547614590652605,3.1224980567789977,90073.21653693006,7717436.860930095
Default,CAN,CAN_C00288,Hybrid,Alkaline,2050,Lcoh,1.3318952422810395,1.2768322140853992,2.7614971973817464,99406.20092235864,48714257.22713766
Default,CAN,CAN_C00289,Hybrid,Alkaline,2050,Lcoh,1.2693982539751774,1.2836435160754005,2.659498218989514,102738.05931592018,86355616.21113117
Default,CAN,CAN_C00290,Hybrid,Alkaline,2050,Lcoh,0.9766301808116872,1.2983926894016418,2.3844988155024613,110987.02863209603,48057353.89052869
Default,CAN,CAN_C00291,Hybrid,Alkaline,2050,Lcoh,0.9136757319980224,1.3183674478149834,2.2304974434862985,118947.72290771973,351237130.71210265
Default,CAN,CAN_C00292,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,2.754906249505264,47206.98491191447,773882823.5334411
Default,CAN,CAN_C00293,PV,Alkaline,2050,Lcoh,2.2610687653156627,0.0,2.6934315050796838,48697.76228677001,1655894042.562907
Default,CAN,CAN_C00294,PV,Alkaline,2050,Lcoh,2.1602221016161773,0.0,2.5023802251477605,50943.78678619341,1834341686.497384
Default,CAN,CAN_C00295,PV,Alkaline,2050,Lcoh,2.0892993665854145,0.0,2.384144088481464,52382.06982137092,1154572824.8998725
Default,CAN,CAN_C00296,Hybrid,Alkaline,2050,Lcoh,1.43840279638084,1.4221690755269305,3.300499385751752,90359.61327849484,213292311.0211999
Default,CAN,CAN_C00297,Hybrid,Alkaline,2050,Lcoh,1.4300781943906382,1.421066150390477,3.2884991079351247,90550.87414048963,280389863.36539686
Default,CAN,CAN_C00298,Hybrid,Alkaline,2050,Lcoh,1.4652980317723985,1.4115660491176314,3.3244987889741022,89560.3983130143,3805438.180425716
Default,CAN,CAN_C00299,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,3.2202768035856746,40325.797640339435,334857608.71241385
Default,CAN,CAN_C00300,PV,Alkaline,2050,Lcoh,2.2071500305407383,0.0,3.223293697679516,39996.5046101333,656001502.0482693
Default,CAN,CAN_C00301,Hybrid,Alkaline,2050,Lcoh,1.7570365859433819,1.2299965495126917,3.2384980858490597,87531.72067163272,170514680.20112813
Default,CAN,CAN_C00302,Hybrid,Alkaline,2050,Lcoh,1.4274136747353297,1.2802762083951391,2.917497997800535,95427.36050599051,304485306.7784849
Default,CAN,CAN_C00303,Hybrid,Alkaline,2050,Lcoh,1.2480094202131888,1.3285653932681891,2.604497506497993,107032.88780186359,904490741.6571023
Default,CAN,CAN_C00304,Hybrid,Alkaline,2050,Lcoh,1.062570729319555,1.3271426310513816,2.4014987210661243,113210.56020163506,958623792.8851572
Default,CAN,CAN_C00305,Hybrid,Alkaline,2050,Lcoh,1.0965826793910172,1.310081188691906,2.3454981747170023,115478.80404222186,1133141493.0704336
Default,CAN,CAN_C00306,Hybrid,Alkaline,2050,Lcoh,1.7692919991334948,0.7687854681113474,2.755499311045245,79866.34080210929,1376560044.2753744
Default,CAN,CAN_C00307,PV,Alkaline,2050,Lcoh,2.2610687653156627,0.0,2.701207681936745,48556.11991758376,1655894042.5629127
Default,CAN,CAN_C00308,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,2.4987205319356245,51395.853572978835,1787626522.5658245
Default,CAN,CAN_C00309,PV,Alkaline,2050,Lcoh,2.1227080191108096,0.0,2.4114155492994827,52303.32867652203,360204664.5637667
Default,CAN,CAN_C00310,Hybrid,Alkaline,2050,Lcoh,1.498680760850212,1.3511001619257683,3.322498696555587,87457.58197374683,225230384.27453843
Default,CAN,CAN_C00311,Hybrid,Alkaline,2050,Lcoh,1.4859856179491646,1.3560731047138501,3.3134990852883144,87762.69245466632,123666137.2795863
Default,CAN,CAN_C00312,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,3.2523390057309323,39384.33026717044,36434552.610900894
Default,CAN,CAN_C00313,PV,Alkaline,2050,Lcoh,2.2610687653156627,0.0,3.2743325949975595,39984.56340127658,819357741.358012
Default,CAN,CAN_C00314,Hybrid,Alkaline,2050,Lcoh,1.7842485149070075,1.200275893727347,3.2064994345989435,87441.05076008559,358235987.0841555
Default,CAN,CAN_C00315,Hybrid,Alkaline,2050,Lcoh,1.5692189249873811,1.2749462715973976,3.005498326520593,94127.62590445846,362911227.099372
Default,CAN,CAN_C00316,Hybrid,Alkaline,2050,Lcoh,1.3315412845944772,1.296668392996701,2.625498778151464,105666.4943537578,899910488.6150272
Default,CAN,CAN_C00317,Hybrid,Alkaline,2050,Lcoh,1.248471357158566,1.2935559958308758,2.462497908156713,111304.73394106656,1178919431.4220376
Default,CAN,CAN_C00318,Hybrid,Alkaline,2050,Lcoh,1.2068492073701018,1.2685011257033532,2.3904983145182497,112581.33135298332,1309964794.9297786
Default,CAN,CAN_C00319,Hybrid,Alkaline,2050,Lcoh,1.7256580356027584,0.8936653868055641,2.7334985265831944,86290.77941109403,1332847708.1999164
Default,CAN,CAN_C00320,PV,Alkaline,2050,Lcoh,2.227176770016462,0.0,2.6724568727860105,48608.010055253166,1681092560.1938689
Default,CAN,CAN_C00321,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,2.495304870292975,51466.995683997244,1574888093.5329866
Default,CAN,CAN_C00322,Hybrid,Alkaline,2050,Lcoh,1.358553698203448,1.3738986204963983,2.9764992926835823,97031.82206778355,237815966.74248177
Default,CAN,CAN_C00323,Hybrid,Alkaline,2050,Lcoh,1.3703796519149496,1.3784580289102026,2.985498702553833,97097.79050519741,56135930.66198962
Default,CAN,CAN_C00324,PV,Alkaline,2050,Lcoh,2.3236393372150768,0.0,3.37185671199018,39513.44043303022,640985054.3955759
Default,CAN,CAN_C00325,Hybrid,Alkaline,2050,Lcoh,1.879019829000468,1.1266306374617707,3.259499600112292,83949.38510060053,737196696.6723273
Default,CAN,CAN_C00326,Hybrid,Alkaline,2050,Lcoh,1.4654870119251815,1.3751981168731393,2.8354982607504398,103390.45178576074,785445358.1013457
Default,CAN,CAN_C00327,Hybrid,Alkaline,2050,Lcoh,1.2437970913562022,1.2931114134489694,2.5194987120867784,108660.76458480363,454388483.7083901
Default,CAN,CAN_C00328,Hybrid,Alkaline,2050,Lcoh,1.2754028942919426,1.291082156734562,2.459497545779928,111713.63572193566,1110741889.2866
Default,CAN,CAN_C00329,Hybrid,Alkaline,2050,Lcoh,1.255244436839137,1.2821083606663048,2.413498235751801,113036.74566645494,1278135803.1826587
Default,CAN,CAN_C00330,Hybrid,Alkaline,2050,Lcoh,1.6485022164504441,0.9286309075463532,2.692499235751828,88355.4959532647,1354152576.2226715
Default,CAN,CAN_C00331,PV,Alkaline,2050,Lcoh,2.198797867409389,0.0,2.5953669639457595,49656.882865351756,1622334088.8337984
Default,CAN,CAN_C00332,PV,Alkaline,2050,Lcoh,2.1227080191108096,0.0,2.4272712214536414,51957.723875666845,929930822.2409909
Default,CAN,CAN_C00333,Hybrid,Alkaline,2050,Lcoh,1.0717191637468042,1.4678650901655546,2.5064991586486958,116386.98537179336,195583078.3406605
Default,CAN,CAN_C00334,Hybrid,Alkaline,2050,Lcoh,1.0862355597873388,1.4580557319995526,2.525499394417814,115174.18588433301,102986.78843770584
Default,CAN,CAN_C00335,PV,Alkaline,2050,Lcoh,2.3204619253608096,0.0,3.3263487622872416,40022.78869728772,208311953.4959904
Default,CAN,CAN_C00336,PV,Alkaline,2050,Lcoh,2.3204619253608096,0.0,3.2453134078921404,41030.75865907094,750153831.5477628
Default,CAN,CAN_C00337,Hybrid,Alkaline,2050,Lcoh,1.5180115575087605,1.3079315231906423,2.826498188771416,101102.08192152722,690126444.9345652
Default,CAN,CAN_C00338,Hybrid,Alkaline,2050,Lcoh,1.3843106003991297,1.2793819233610693,2.660497250765871,104098.62062024187,166733326.78944692
Default,CAN,CAN_C00339,Hybrid,Alkaline,2050,Lcoh,1.2614988127164233,1.2681989833553702,2.447499209777264,110748.41366828838,778107186.8183208
Default,CAN,CAN_C00340,Hybrid,Alkaline,2050,Lcoh,1.2211472201661393,1.2694803501975258,2.3904987437735543,112863.62840721312,1302000501.9247453
Default,CAN,CAN_C00341,Hybrid,Alkaline,2050,Lcoh,1.7097263534704161,0.7824328572955901,2.6424996609009943,83195.89376574852,1401615196.6107335
Default,CAN,CAN_C00342,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,2.508449651332154,51194.28718143204,1291968217.8570528
Default,CAN,CAN_C00343,PV,Alkaline,2050,Lcoh,2.078163149076949,0.0,2.3560173117546506,52837.21585752363,990246762.169147
Default,CAN,CAN_C00344,PV,Alkaline,2050,Lcoh,1.9600897098513947,0.0,2.3153043130584625,51860.54805032945,25448537.40704065
Default,CAN,CAN_C00345,Hybrid,Alkaline,2050,Lcoh,0.6042584215977186,1.515352736156958,2.0614981046895364,136569.90613447287,137582784.80698562
Default,CAN,CAN_C00346,PV,Alkaline,2050,Lcoh,2.2412710453006137,0.0,3.1569780610103875,41249.089536389554,632167532.9856822
Default,CAN,CAN_C00347,Hybrid,Alkaline,2050,Lcoh,1.6591140472082426,1.1549380858989415,2.9664992331281423,90876.49345659828,295845111.7106603
Default,CAN,CAN_C00348,Hybrid,Alkaline,2050,Lcoh,1.1371164535279408,1.319355533896449,2.4334989984201485,112407.98151467726,132114603.93013076
Default,CAN,CAN_C00349,Hybrid,Alkaline,2050,Lcoh,1.167232643289963,1.2973841189566333,2.3834975057861203,113984.42532909528,1115445292.3679352
Default,CAN,CAN_C00350,Hybrid,Alkaline,2050,Lcoh,1.2358658019170372,1.2459184287043266,2.401498337470827,111199.47862314749,1306838565.06765
Default,CAN,CAN_C00351,Hybrid,Alkaline,2050,Lcoh,1.951097044284018,0.3798979393667282,2.6504992402582506,65167.651029402725,1503032680.0613735
Default,CAN,CAN_C00352,PV,Alkaline,2050,Lcoh,2.1227080191108096,0.0,2.467419600385975,51102.70116321867,685795730.0905722
Default,CAN,CAN_C00353,Hybrid,Alkaline,2050,Lcoh,1.605704028730396,0.6770495419868687,2.3064990279764865,87394.7839214044,1057610410.9252156
Default,CAN,CAN_C00354,PV,Alkaline,2050,Lcoh,1.979887429866444,0.0,2.309068568768465,52324.611398901376,337406885.31531966
Default,CAN,CAN_C00355,Onshore,Alkaline,2050,Lcoh,0.0,1.3668279911013947,1.7018082303125386,139996.03938558302,48515037.79477882
Default,CAN,CAN_C00356,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,3.1410346224273376,40792.35242050599,156886575.40474954
Default,CAN,CAN_C00357,PV,Alkaline,2050,Lcoh,2.0171201790305484,0.0,3.0197449997809622,40358.56157270092,1258415.35604288
Default,CAN,CAN_C00358,Hybrid,Alkaline,2050,Lcoh,1.073128926751976,1.2773432068216557,2.325497660339153,114137.67319488447,278705169.1185355
Default,CAN,CAN_C00359,Hybrid,Alkaline,2050,Lcoh,1.3188635295482805,1.2573226917466058,2.4924971305147667,108979.91729302992,1059350055.6821057
Default,CAN,CAN_C00360,PV,Alkaline,2050,Lcoh,2.185278591010224,0.0,2.6254358860830265,48888.810475343205,1596518827.769082
Default,CAN,CAN_C00361,PV,Alkaline,2050,Lcoh,2.0435171390506137,0.0,2.524309064410028,48760.14561389831,337154174.2120103
Default,CAN,CAN_C00362,Hybrid,Alkaline,2050,Lcoh,0.8485355556858415,1.2244712696375146,2.0474985872635756,122119.82972193415,599872029.5380862
Default,CAN,CAN_C00363,Hybrid,Alkaline,2050,Lcoh,1.3787294945904942,1.244655036521897,2.5904990238218266,104993.10832926887,410461768.2052495
Default,CAN,CAN_C00364,PV,Alkaline,2050,Lcoh,2.2322065199347843,0.0,2.6747586381306365,48636.31574939717,1309532208.4827778
Default,CAN,CAN_C00365,Hybrid,Alkaline,2050,Lcoh,1.2500110144715104,1.1924203184969553,2.3714983158721212,109696.40520286883,691910798.7040992
Default,CAN,CAN_C00366,Hybrid,Alkaline,2050,Lcoh,0.7759676504073786,1.2377994982884624,2.050498703880141,121514.11336754955,18459813.05581881
Default,CAN,CAN_C00367,Hybrid,Alkaline,2050,Lcoh,1.4226644579966965,1.1226523918288145,2.6614993010739396,96382.00494382164,7377062.221643273
Default,CAN,CAN_C00368,Hybrid,Alkaline,2050,Lcoh,0.9359945680623536,1.3290411688342538,2.2824982245990335,117222.54586050431,521856733.9814565
Default,CAN,CAN_C00369,Hybrid,Alkaline,2050,Lcoh,1.2281568133718177,1.1826096219242082,2.3704987093949867,108817.87842173348,1084700798.876391
Default,CAN,CAN_C00370,Hybrid,Alkaline,2050,Lcoh,1.1534853136195482,1.1857365892258598,2.3374986547584804,109359.36816088668,110096940.55684334
Default,CAN,CAN_C00371,Hybrid,Alkaline,2050,Lcoh,1.0387172998852932,1.2467243938883137,2.317497487104536,112130.91397827283,157417208.61960334
Default,CAN,CAN_C00372,Hybrid,Alkaline,2050,Lcoh,1.089352162820174,1.186833746113103,2.3464994873519225,107970.88175362552,172410263.0753606
Default,CCK,CCK_C03093,PV,Alkaline,2050,Lcoh,2.0633148590656627,0.0,2.023740358903308,62467.8189365863,445753.7437763306
Default,CHE,CHE_C02515,PV,Alkaline,2050,Lcoh,2.1227080191108096,0.0,2.3462135924424503,54722.35056863626,322685.33225874486
Default,CHE,CHE_C02516,PV,Alkaline,2050,Lcoh,2.0892993665854145,0.0,2.5231943018508307,50336.26816097337,12029659.326099515
Default,CHE,CHE_C02517,PV,Alkaline,2050,Lcoh,2.0976515297167637,0.0,2.331432320666396,54663.043873760966,743237873.7869451
Default,CHE,CHE_C02518,PV,Alkaline,2050,Lcoh,2.0633148590656627,0.0,2.5282070013924804,49843.236087812315,3338498.7509586974
Default,CHE,CHE_C02519,PV,Alkaline,2050,Lcoh,2.1258854309650768,0.0,2.4196666066292414,53092.05250748281,251553371.49502715
Default,CHL,CHL_C00431,PV,Alkaline,2050,Lcoh,2.2610687653156627,0.0,2.362875345764454,57868.879686749344,4176458.0109814913
Default,CHL,CHL_C00432,Onshore,Alkaline,2050,Lcoh,0.0,1.34803562405586,2.1938949100867937,111128.38468123967,4359585.48823751
Default,CHL,CHL_C00433,Onshore,Alkaline,2050,Lcoh,0.0,1.4502554203006135,2.240935642224353,115368.66699989645,130737566.39481328
Default,CHL,CHL_C00434,Onshore,Alkaline,2050,Lcoh,0.0,1.4502554203006135,2.096464075511296,123425.39356107565,234340123.632846
Default,CHL,CHL_C00435,Onshore,Alkaline,2050,Lcoh,0.0,1.2565967718052842,1.672305016617183,138425.01389936174,17999576.17346932
Default,CHL,CHL_C00436,PV,Alkaline,2050,Lcoh,2.3204619253608096,0.0,2.8151756337865224,49299.86917372367,194517118.1968894
Default,CHL,CHL_C00437,PV,Alkaline,2050,Lcoh,2.431747720352809,0.0,3.043186587273605,46993.93419625148,844378491.5228508
Default,CHL,CHL_C00438,Hybrid,Alkaline,2050,Lcoh,2.126595426397286,0.7970344639764353,3.3314990624522074,73895.78797588046,768316524.844414
Default,CHL,CHL_C00439,Onshore,Alkaline,2050,Lcoh,0.0,1.6055361486593889,2.848648386737928,98383.74865323765,1197410870.3577392
Default,CHL,CHL_C00440,Onshore,Alkaline,2050,Lcoh,0.0,1.4700531403156625,2.4060345558927234,108549.97272667293,2032104686.3292325
Default,CHL,CHL_C00441,Onshore,Alkaline,2050,Lcoh,0.0,1.4126102186361955,2.0605593404337745,122958.15840603418,1439506650.1199806
Default,CHL,CHL_C00442,Onshore,Alkaline,2050,Lcoh,0.0,1.2902374288621057,1.7268191399046446,136814.0722183118,1134392623.8733134
Default,CHL,CHL_C00443,Onshore,Alkaline,2050,Lcoh,0.0,1.2612948635666676,1.6987670911756492,136634.89114736885,1549648.6156768687
Default,CHL,CHL_C00444,PV,Alkaline,2050,Lcoh,1.9336927498313292,0.0,1.9693759335320664,63100.90293856296,154677000.789534
Default,CHL,CHL_C00445,PV,Alkaline,2050,Lcoh,1.9600897098513947,0.0,2.00913978087334,62347.8317080339,1095342105.6368256
Default,CHL,CHL_C00446,PV,Alkaline,2050,Lcoh,1.9600897098513947,0.0,2.0773133089453,60274.04293603102,1202211394.5276694
Default,CHL,CHL_C00447,PV,Alkaline,2050,Lcoh,1.9336927498313292,0.0,2.130439932963979,58267.55751107325,1462242434.1292267
Default,CHL,CHL_C00448,PV,Alkaline,2050,Lcoh,2.039280589911591,0.0,2.283384023451477,56120.18058433376,1333329265.4670131
Default,CHL,CHL_C00449,PV,Alkaline,2050,Lcoh,2.1407337209763635,0.0,2.5053248131240187,52670.5978668159,990343618.4980233
Default,CHL,CHL_C00450,PV,Alkaline,2050,Lcoh,2.2610687653156627,0.0,2.7142251260814114,50300.666784293826,1193573327.6935554
Default,CHL,CHL_C00451,PV,Alkaline,2050,Lcoh,2.4299604261847843,0.0,2.9827427668818616,47931.86742341873,544171829.09371
Default,CHL,CHL_C00452,PV,Alkaline,2050,Lcoh,2.5782758558722843,0.0,3.231870293696003,45988.4145162604,117206058.96046682
Default,CHL,CHL_C00453,Onshore,Alkaline,2050,Lcoh,0.0,1.5220530057519632,2.6654345716544827,100693.05638518707,243259510.58386573
Default,CHL,CHL_C00454,Onshore,Alkaline,2050,Lcoh,0.0,1.3873797258435794,2.3203895568796558,107450.21751470536,142815612.57014826
Default,CHL,CHL_C00455,Onshore,Alkaline,2050,Lcoh,0.0,1.3404310310813294,1.9487943160392067,124740.68534303557,1366700586.3154685
Default,CHL,CHL_C00456,Onshore,Alkaline,2050,Lcoh,0.0,1.3097258095019193,1.9222865140276133,124169.21096000349,414766912.6718391
Default,CHL,CHL_C00457,PV,Alkaline,2050,Lcoh,1.9336927498313292,0.0,1.9934536581317723,62328.006649508796,315816264.48318934
Default,CHL,CHL_C00458,PV,Alkaline,2050,Lcoh,1.8984968031379093,0.0,2.0122580829313006,61054.17431923247,1238463885.9855087
Default,CHL,CHL_C00459,PV,Alkaline,2050,Lcoh,1.8984968031379093,0.0,2.0851908717896155,58889.96334255071,445036192.7521532
Default,CHL,CHL_C00460,PV,Alkaline,2050,Lcoh,1.8224561775657044,0.0,2.073469849672702,57795.37272411062,2051602.4430363053
Default,CHL,CHL_C00461,Onshore,Alkaline,2050,Lcoh,0.0,1.3268260208770042,1.990495346077808,121099.63357766262,189342487.6132365
Default,CHL,CHL_C00462,Onshore,Alkaline,2050,Lcoh,0.0,1.3153745416872828,1.926986635896016,124287.08435537375,278309185.87953466
Default,CHN,CHN_C03403,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.783031254986292,61877.11683439503,546874059.5680773
Default,CHN,CHN_C03404,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.7744246951786695,62182.0006776563,88356959.0945021
Default,CHN,CHN_C03405,PV,Alkaline,2050,Lcoh,1.7538515783468889,0.0,1.8258503545981557,61913.97187154064,1729998160.940349
Default,CHN,CHN_C03406,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.7571654068229994,62802.54798932996,2285390968.4200177
Default,CHN,CHN_C03407,PV,Alkaline,2050,Lcoh,1.5128259922000276,0.0,1.641194106162169,63435.661869852986,43291743.3862871
Default,CHN,CHN_C03408,PV,Alkaline,2050,Lcoh,1.7684678638267493,0.0,1.9184455230946085,59169.811805942365,101417553.44624956
Default,CHN,CHN_C03409,PV,Alkaline,2050,Lcoh,1.8224561775657044,0.0,1.8917277607799303,61096.71405431684,529600225.93615526
Default,CHN,CHN_C03410,PV,Alkaline,2050,Lcoh,1.8488531375857695,0.0,1.8973106094390035,61440.16601639552,2298285616.1505256
Default,CHN,CHN_C03411,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.7597440862151186,62709.047286592126,2706222653.1583843
Default,CHN,CHN_C03412,PV,Alkaline,2050,Lcoh,1.5326237122150763,0.0,1.6094551942687578,65174.73346683137,2336985976.897431
Default,CHN,CHN_C03413,PV,Alkaline,2050,Lcoh,1.6389448011847843,0.0,1.6680421290515866,65261.17174773702,1305832048.4083984
Default,CHN,CHN_C03414,PV,Alkaline,2050,Lcoh,1.8488531375857695,0.0,1.9671219449891582,59228.57248916527,1034764766.9698873
Default,CHN,CHN_C03415,PV,Alkaline,2050,Lcoh,1.8797044360923745,0.0,1.9514811868304889,60307.43987997722,2218385224.5800424
Default,CHN,CHN_C03416,PV,Alkaline,2050,Lcoh,1.8650881506125137,0.0,1.9419441736516472,60323.49593860244,2340661075.3150873
Default,CHN,CHN_C03417,PV,Alkaline,2050,Lcoh,1.6621467748570418,0.0,1.7543238880641707,62500.50775495168,2736819427.266657
Default,CHN,CHN_C03418,PV,Alkaline,2050,Lcoh,1.5326237122150763,0.0,1.6042490743067848,65389.95467543192,3079577850.5496874
Default,CHN,CHN_C03419,PV,Alkaline,2050,Lcoh,1.5920168722602237,0.0,1.6091423598676065,66586.49591292061,2729599497.8968782
Default,CHN,CHN_C03420,PV,Alkaline,2050,Lcoh,1.5474720022263633,0.0,1.6044496614501824,65732.39436084687,86552045.21410708
Default,CHN,CHN_C03421,PV,Alkaline,2050,Lcoh,1.8224561775657044,0.0,1.9732049553184432,58538.005214022625,307957779.2428708
Default,CHN,CHN_C03422,PV,Alkaline,2050,Lcoh,1.8984968031379093,0.0,2.010013257767425,58879.84041197128,1848575204.1101704
Default,CHN,CHN_C03423,PV,Alkaline,2050,Lcoh,1.9086362604372833,0.0,1.9982084645712368,59424.2330509037,2184758109.2531095
Default,CHN,CHN_C03424,PV,Alkaline,2050,Lcoh,1.8650881506125137,0.0,1.9382407651791504,60440.427321877156,2340661075.3150873
Default,CHN,CHN_C03425,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.7501368769240806,63058.81791599692,2706222653.1583843
Default,CHN,CHN_C03426,PV,Alkaline,2050,Lcoh,1.5474720022263633,0.0,1.6074625312318735,65607.03200892745,3050028711.714535
Default,CHN,CHN_C03427,PV,Alkaline,2050,Lcoh,1.5326237122150763,0.0,1.5691857002546543,66877.34292329864,3182548416.2218885
Default,CHN,CHN_C03428,PV,Alkaline,2050,Lcoh,1.6332168600144492,0.0,1.680300549326336,64647.98822460864,1275869214.0448673
Default,CHN,CHN_C03429,PV,Alkaline,2050,Lcoh,1.7872602308722843,0.0,1.9469515183191504,58655.690926796495,593299880.645341
Default,CHN,CHN_C03430,PV,Alkaline,2050,Lcoh,1.8208848100687824,0.0,1.951490836772104,59168.307593242556,2176186780.83094
Default,CHN,CHN_C03431,PV,Alkaline,2050,Lcoh,1.8984968031379093,0.0,1.9620651027409708,60339.32449562753,2196426425.7451873
Default,CHN,CHN_C03432,PV,Alkaline,2050,Lcoh,1.8224561775657044,0.0,1.8623446642184442,62075.218271013226,2395415203.893269
Default,CHN,CHN_C03433,PV,Alkaline,2050,Lcoh,1.6611414218875276,0.0,1.7210472275735695,63706.614571218655,2738475800.1088185
Default,CHN,CHN_C03434,PV,Alkaline,2050,Lcoh,1.5669603828661771,0.0,1.62428519041678,65370.40581331559,3012095320.9624705
Default,CHN,CHN_C03435,PV,Alkaline,2050,Lcoh,1.5474720022263633,0.0,1.5872608596965776,66456.86675760304,3152011255.102942
Default,CHN,CHN_C03436,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.7154418923786672,64355.11837803017,1693999301.4918928
Default,CHN,CHN_C03437,PV,Alkaline,2050,Lcoh,1.6809391419025763,0.0,1.862068575266518,59211.02611663872,11443746.078822665
Default,CHN,CHN_C03438,PV,Alkaline,2050,Lcoh,1.8224561775657044,0.0,1.9082944998028195,60558.49509900553,839888729.7422072
Default,CHN,CHN_C03439,PV,Alkaline,2050,Lcoh,1.8488531375857695,0.0,1.9146667235147128,60875.04702324159,2255402802.3285537
Default,CHN,CHN_C03440,PV,Alkaline,2050,Lcoh,1.7278670708271369,0.0,1.795240146581896,62438.624403703136,2526548083.4010644
Default,CHN,CHN_C03441,PV,Alkaline,2050,Lcoh,1.6201524341392493,0.0,1.6853101030413646,64159.04877368653,2807757769.2954235
Default,CHN,CHN_C03442,PV,Alkaline,2050,Lcoh,1.5943999311509238,0.0,1.6477839634572466,65053.09296117433,2960257301.289368
Default,CHN,CHN_C03443,PV,Alkaline,2050,Lcoh,1.5943999311509238,0.0,1.6264070209462604,65922.94181201779,3059238195.308534
