Sensitivity,Country,Id_cell,System,Electrolyser,Year,Optimization,PV,Onshore,Lcoh,H2_volume,Unit
Default,MLI,MLI_C01664,Hybrid,Alkaline,2050,Lcoh,1.6631973802532691,0.0,2.7824992410361697,59365.4248815518,2304661872.653805
Default,MLI,MLI_C01650,Hybrid,Alkaline,2050,Lcoh,1.6756696933455084,0.0,2.7284977197280513,60844.419699489736,10035766.434923198
Default,MLI,MLI_C01651,Hybrid,Alkaline,2050,Lcoh,1.7137769073560327,0.0,2.9274988510191324,57547.571751009804,24855454.79081493
Default,MLI,MLI_C01652,Hybrid,Alkaline,2050,Lcoh,1.6517319088664064,0.0,2.7134968978870178,60603.56574111532,853044515.2486564
Default,MLI,MLI_C01653,Hybrid,Alkaline,2050,Lcoh,1.6898712148724084,0.0,2.8804994845742464,57945.73652040264,2429216703.499786
Default,MLI,MLI_C01654,Hybrid,Alkaline,2050,Lcoh,1.5517907978937366,0.0,2.5334949888379854,62339.08261603968,252319372.49331138
Default,MLI,MLI_C01655,Hybrid,Alkaline,2050,Lcoh,1.5641013382526812,0.0,2.527495488018477,62807.10946823006,264509113.0809164
Default,MLI,MLI_C01656,Hybrid,Alkaline,2050,Lcoh,1.5553595443498114,0.0,2.5264962316352353,62605.10471787493,6356479.73274667
Default,MLI,MLI_C01673,Hybrid,Alkaline,2050,Lcoh,1.6336833328775593,0.0,2.683498389713249,60842.539695072264,2709954883.8067307
Default,MLI,MLI_C01674,Hybrid,Alkaline,2050,Lcoh,1.5588998276268244,0.0,2.5564976823988217,61958.351345699106,753789835.7197961
Default,MLI,MLI_C01675,Hybrid,Alkaline,2050,Lcoh,1.6183350871851354,0.0,2.6364971859442385,61549.552100149514,894891032.6344049
Default,MLI,MLI_C01665,Hybrid,Alkaline,2050,Lcoh,1.7539192728685047,0.0,2.8854977953023635,59300.163674450676,273411839.7332303
Default,MLI,MLI_C01666,Hybrid,Alkaline,2050,Lcoh,1.163680736565278,0.8158453095519483,2.498498304100598,108782.3768582775,11254766.528460218
Default,MLI,MLI_C01667,Hybrid,Alkaline,2050,Lcoh,1.568263638675829,0.0,2.5674991014963884,61931.02442167624,2483322917.4726424
Default,MLI,MLI_C01668,Hybrid,Alkaline,2050,Lcoh,1.5974055240739908,0.0,2.6004988267584395,61877.03607744504,3362874554.845867
Default,MLI,MLI_C01669,Hybrid,Alkaline,2050,Lcoh,1.6320898514176139,0.0,2.6704983329224197,61100.70702233957,3172441397.3171887
Default,MLI,MLI_C01670,Hybrid,Alkaline,2050,Lcoh,1.6815440225330518,0.0,2.7514977930743436,60473.94555919376,204378107.0427255
Default,MLI,MLI_C01671,Hybrid,Alkaline,2050,Lcoh,1.55328205545649,0.0,2.555499565330025,61838.46547732486,382807421.5387342
